web-scraper-order,web-scraper-start-url,news-selector,news-selector-href,title,description,images-src
"1728742117-53","https://www.prothomalo.com/world","ইসরায়েলি ধ্বংসযজ্ঞে গাজাকে আর চেনার উপায় নেই","https://www.prothomalo.com/world/middle-east/i15xuhhvt8","","গত এক বছরে প্রায় ৭৫ হাজার টন বিস্ফোরক গাজায় ফেলা হয়েছে। যুদ্ধে গাজায় ৪ কোটি ২০ লাখ টনের বেশি ধ্বংসস্তূপ জমা হয়েছে। এ ধ্বংসস্তূপ সরাতেই কয়েক বছর সময় লেগে যাবে বলে আভাস বিশ্লেষকদের। সেখানে অনেক বোমা অবিস্ফোরিত অবস্থায় পড়ে আছে।",""
"1728742117-54","https://www.prothomalo.com/world","ইসরায়েলি ধ্বংসযজ্ঞে গাজাকে আর চেনার উপায় নেই","https://www.prothomalo.com/world/middle-east/i15xuhhvt8","","গাজায় এক বছরের যুদ্ধে ৪১ হাজারের বেশি মানুষকে হত্যা করেছেন ইসরায়েলি সেনারা। আহত হয়েছেন আরও প্রায় এক লাখ মানুষ। সেখানে স্বাস্থ্যসেবাব্যবস্থা ধ্বংস হয়ে যাওয়ায় আহত ব্যক্তিদের চিকিৎসা সম্ভব হচ্ছে না। অনাহারেও অনেক মানুষ মারা যাচ্ছেন।",""
"1728742117-55","https://www.prothomalo.com/world","ইসরায়েলি ধ্বংসযজ্ঞে গাজাকে আর চেনার উপায় নেই","https://www.prothomalo.com/world/middle-east/i15xuhhvt8","","","https://images.prothomalo.com/prothomalo-bangla%2F2024-10-09%2F56le0ubt%2FIslamic-University-of-Gaza-IUG.jpg?rect=0%2C0%2C1200%2C800&auto=format%2Ccompress&fmt=webp&format=webp&w=640&dpr=1.0"
"1728742119-56","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","",""
"1728742119-57","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","ইসরায়েলের কয়েকটি বড় শহরে গত মঙ্গলবার রাতে অন্তত ১৮০টি ব্যালিস্টিক ক্ষেপণাস্ত্র ছুড়ে হামলা চালিয়েছে ইরান। দেশটির বিপ্লবী গার্ড বাহিনী (আইআরজিসি) বলেছে, ফিলিস্তিনের গাজায় ইসরায়েলি বাহিনীর চলমান হত্যাকাণ্ড এবং অতিসম্প্রতি লেবাননে তাদের বিমান হামলা, একই সঙ্গে আইআরজিসি, হামাস ও হিজবুল্লাহ নেতাদের হত্যার জবাব এ হামলা।",""
"1728742119-58","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","আইআরজিসি আরও বলেছে, মূলত তেল আবিবে ইসরায়েলের তিনটি সামরিক ঘাঁটি লক্ষ্য করে মঙ্গলবার হামলা চালানো হয়েছে। ইরানের রাষ্ট্রীয় গণমাধ্যমগুলোর ভাষ্য, তেহরান এবারই প্রথম ‘ফাতাহ’ হাইপারসনিক ব্যালিস্টিক মিসাইল ব্যবহার করেছে। আল–জাজিরা অবশ্য এ বক্তব্য নিরপেক্ষ সূত্রে যাচাই করতে পারেনি।",""
"1728742119-59","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","এ হামলার প্রতিক্রিয়ায় ইসরায়েলি প্রধানমন্ত্রী প্রতিশোধ নেওয়ার অঙ্গীকার করেছেন। তিনি বলেছেন, ইরান ‘এক বড় ভুল করেছে’ এবং এ জন্য দেশটিকে ‘মূল্য দিতে হবে’।",""
"1728742119-60","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","অন্যদিকে তেহরানের হামলা প্রতিহত করতে ইসরায়েলকে সহায়তা করা হয়েছে জানিয়ে যুক্তরাষ্ট্র তার ঘনিষ্ঠ মিত্রদেশটির প্রতি সমর্থন অব্যাহত রাখার প্রতিশ্রুতি দিয়েছে।",""
"1728742119-61","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","ইরানি হামলার তাৎক্ষণিক প্রতিক্রিয়ায় মঙ্গলবার যুক্তরাষ্ট্রের জাতীয় নিরাপত্তা উপদেষ্টা জ্যাক সুলিভান বলেন, ‘ইসরায়েলের সুরক্ষা ও দেশটিকে হামলা প্রতিহত করার ক্ষেত্রে সহায়তা করতে পেরে আমরা গর্বিত। আমরা স্পষ্ট করে বলছি, ওই হামলার পরিণাম সইতে হবে আর তা হবে মারাত্মক এবং আমরা ইসরায়েলের সঙ্গে কাজ করব।’",""
"1728742119-62","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","বিবিসির এক প্রতিবেদনে বলা হয়েছে, ইসরায়েল ও ইরানের মধ্যে সরাসরি সংঘাত ঘিরে একটি আঞ্চলিক যুদ্ধ শুরুর আশঙ্কা করছেন অনেকে। কারণ, দুটি দেশই সামরিক দিক থেকে বেশ শক্তিশালী। সামরিক শক্তিধর শীর্ষ ২০টি দেশের মধ্যে উভয় দেশই অবস্থান করছে। সামরিক সক্ষমতায় শীর্ষ দেশগুলোর মধ্যে র‍্যাঙ্কিংয়ে ইরানের অবস্থান ১৪তম আর ইসরায়েলের অবস্থান ১৭তম।",""
"1728742119-63","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","গ্লোবাল ফায়ার পাওয়ারের পরিসংখ্যান অনুযায়ী, ইরান সামরিক সক্ষমতার দিক থেকে ইসরায়েলের তুলনায় তিন ধাপ এগিয়ে আছে। এ অবস্থায় দুই দেশের সামরিক সক্ষমতা, একে অপরকে আক্রমণ করার ক্ষমতা ও নিজ ভূখণ্ড রক্ষার সামর্থ্য কতটুকু—এসব বিষয় খতিয়ে দেখেছে আল–জাজিরা।",""
"1728742119-64","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","সেনাসদস্যের সংখ্যা",""
"1728742119-65","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","যুক্তরাজ্যভিত্তিক গবেষণাপ্রতিষ্ঠান ‘ইন্টারন্যাশনাল ইনস্টিটিউট ফর স্ট্র্যাটেজিক স্টাডিজ (আইআইএসএস) এর ‘দ্য মিলিটারি ব্যালান্স ২০২৩’ প্রতিবেদন অনুযায়ী, ইরানের সামরিক বাহিনীর সক্রিয় সদস্যসংখ্যা ৬ লাখ ১০ হাজার। এর মধ্যে ৩ লাখ ৫০ হাজার সেনাসদস্য, ১ লাখ ৯০ হাজার বিপ্লবী গার্ড বাহিনীর সদস্য, ১৮ হাজার নৌসেনা, ৩৭ হাজার বিমানসেনা ও ১৫ হাজার বিমানপ্রতিরক্ষা সদস্য। দেশটির রয়েছে ৩ লাখ ৫০ হাজার রিজার্ভ সেনাও।",""
"1728742119-66","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","ইসরায়েলের সামরিক বাহিনীর সক্রিয় সদস্যসংখ্যা ১ লাখ ৬৯ হাজার ৫০০। এর মধ্যে সেনাবাহিনীর সদস্য ১ লাখ ২৬ হাজার, নৌসেনা ৯ হাজার ৫০০ এবং বিমানবাহিনীর সদস্য ৩৪ হাজার। দেশটির রয়েছে ৪ লাখ ৬৫ হাজার রিজার্ভ সেনাও।",""
"1728742119-67","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","সামরিক খাতে ব্যয়",""
"1728742119-68","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","গবেষণাপ্রতিষ্ঠান স্টকহোম ইন্টারন্যাশনাল পিস রিসার্চ ইনস্টিটিউটের (এসআইপিআরআই) গত এপ্রিল মাসের তথ্যমতে, ইরান ২০২৩ সালে সামরিক খাতে ব্যয় করেছে ১০ দশমিক ৩ বিলিয়ন, অর্থাৎ ১ হাজার ৩০ কোটি ডলার। ২০২২ সালের তুলনায় এটি ০ দশমিক ৬ শতাংশ বেশি।",""
"1728742119-69","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","একই সময়ে (২০২৩) ইসরায়েলের ব্যয় ছিল ২৭ দশমিক ৫ বিলিয়ন, অর্থাৎ ২ হাজার ৭৫০ কোটি ডলার। এটি ২০২২ সালের তুলনায় ২৪ শতাংশ বেশি। গত বছরের ৭ অক্টোবর ফিলিস্তিনের গাজায় শুরু করা নজিরবিহীন হামলার কারণে দেশটির ব্যয় এক বছরে এত বেড়ে গেছে বলে ধারণা করা হচ্ছে।",""
"1728742119-70","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","স্থলবাহিনী",""
"1728742119-71","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","দ্য মিলিটারি ব্যালান্স ২০২৩ অনুযায়ী, ইরানের রয়েছে ১০ হাজার ৫১৩টি ট্যাংক, ৬ হাজার ৭৯৮টি কামান এবং ৬৪০টির বেশি সাঁজোয়া যান। এ ছাড়া সেনাবাহিনীর রয়েছে ৫০টি হেলিকপ্টার, বিপ্লবী গার্ড বাহিনীর রয়েছে আরও ৫টি।",""
"1728742119-72","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","বিপরীতে ইসরায়েলের রয়েছে প্রায় ৪০০ ট্যাংক, ৫৩০টি কামান ও ১ হাজার ১৯০টি সাঁজোয়া যান।",""
"1728742119-73","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","বিমানবাহিনী",""
"1728742119-74","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","দ্য মিলিটারি ব্যালান্স ২০২৩ অনুযায়ী, ইরানের বিমানবাহিনীর রয়েছে ৩১২টি যুদ্ধবিমান, বিপ্লবী গার্ডের রয়েছে আরও ২৩টি। বিমানবাহিনীর রয়েছে ২টি জঙ্গি হেলিকপ্টার, সেনাবাহিনীর রয়েছে ৫০টি এবং বিপ্লবী গার্ডের ৫টি।",""
"1728742119-75","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","ইসরায়েলের রয়েছে ৩৪৫টি যুদ্ধবিমান ও ৪৩টি জঙ্গি হেলিকপ্টার।",""
"1728742119-76","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","নৌবাহিনী",""
"1728742119-77","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","দ্য মিলিটারি ব্যালান্স ২০২৩ অনুযায়ী, ইরানের রয়েছে ১৭টি সাবমেরিন, ৬৮টি প্যাট্রল ও কোস্টাল কমব্যাটান্ট, ৭টি রণতরি, ১২টি ল্যান্ডিং শিপ, ১১টি ল্যান্ডিং ক্র্যাফট, ১৮টি লজিস্টিকস ও সাপোর্ট সরঞ্জাম।",""
"1728742119-78","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","ইসরায়েলের রয়েছে ৫টি সাবমেরিন ও ৪৯টি প্যাট্রোল ও কোস্টাল কমব্যাটান্ট।",""
"1728742119-79","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","আকাশ প্রতিরক্ষাব্যবস্থা",""
"1728742119-80","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","দ্য মিলিটারি ব্যালান্স ২০২৩ অনুযায়ী, ইসরায়েলের আকাশ প্রতিরক্ষাব্যবস্থা মূলত নির্ভরশীল ‘আয়রন ডোম’–ব্যবস্থার ওপর। মঙ্গলবার রাতে ইরানের ছোড়া ক্ষেপণাস্ত্রের অধিকাংশই আয়রন ডোম–ব্যবস্থায় প্রতিহত করেছে বলে ধারণা করা হচ্ছে।",""
"1728742119-81","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","একেকটি আয়রন ডোম–ব্যবস্থায় থাকে একটি রাডার, যা সম্ভাব্য আঘাত হানা ক্ষেপণাস্ত্র বা অন্য বস্তুর গতি ও লক্ষ্যস্থল শনাক্ত করে। পরে নিয়ন্ত্রণকক্ষ হিসাবনিকাশ করে দেখে, এটি কোনো শহরের জন্য হুমকি কি না। হুমকি না হলে ওই ক্ষেপণাস্ত্র বা বস্তুকে ফাঁকা স্থানে পড়ার সুযোগ করে দেওয়া হয়। আর হুমকি মনে হলে সেটি ভূপাতিত করতে দায়িত্বপ্রাপ্ত নির্দিষ্ট ইউনিট থেকে ছোড়া হয় ক্ষেপণাস্ত্র।",""
"1728742119-82","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","ইসরায়েলজুড়ে আছে ১০টি আয়রন ডোম ব্যাটারি। আছে আরও কিছু প্রতিরক্ষাব্যবস্থা, যার সাহায্যেও মধ্যম ও দূরপাল্লার ক্ষেপণাস্ত্রের আঘাত হানা প্রতিহত করা হয়।",""
"1728742119-83","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","এদিকে ইরান গত ফেব্রুয়ারিতে স্বল্পপাল্লার আজারখশ (বজ্র) আকাশ প্রতিরক্ষাব্যবস্থা মোতায়েন করেছে। এটি একটি ইনফ্রারেড শনাক্তকরণ ব্যবস্থা। সম্ভাব্য আঘাত হানা ক্ষেপণাস্ত্র শনাক্ত ও তা প্রতিহত করতে এ ব্যবস্থায় যুক্ত আছে রাডার এবং ইলেক্ট্রো–অপটিক ব্যবস্থা। এটি যানবাহনের ওপরও স্থাপন করা যায়।",""
"1728742119-84","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","ইরানের আছে বিভিন্ন পাল্লার ভূমি থেকে আকাশে নিক্ষেপণযোগ্য ক্ষেপণাস্ত্র প্রতিরক্ষাব্যবস্থা। এর মধ্যে আছে ৪২টির বেশ দূরপাল্লার রাশিয়ার তৈরি এস–২০০ ও এস–৩০০ এবং স্থানীয়ভাবে নির্মিত বাভার–৩৭৩; ৫৯টির বেশি মধ্যম পাল্লার যুক্তরাষ্ট্রের তৈরি এমআইএম–২৩ হক, এইচকিউ–২জে ও খোরদাদ–১৪। আছে চীন থেকে কেনা স্বল্পপাল্লার সিএইচ–এসএ–৪ ও ৯কে৩৩১ টর–এম১ আকাশ প্রতিরক্ষাব্যবস্থা।",""
"1728742119-85","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","ব্যালিস্টিক ক্ষেপণাস্ত্র",""
"1728742119-86","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","যুক্তরাষ্ট্রভিত্তিক গবেষণাপ্রতিষ্ঠান সেন্টার ফর স্ট্র্যাটেজিক অ্যান্ড ইন্টারন্যাশনাল স্টাডিজের (সিএসআইএস) মিসাইল ডিফেন্স প্রজেক্টের দেওয়া তথ্য অনুসারে, ইরানের অস্ত্রভান্ডারে রয়েছে অন্তত ১২ ধরনের মধ্যম ও স্বল্পপাল্লার ব্যালিস্টিক ক্ষেপণাস্ত্র। এগুলোর একটি টনডার ৬৯, এর পাল্লা ১৫০ কিলোমিটার। এ ছাড়া আছে খোরামশাহর ও সেজিল। এগুলোর পাল্লা ২ হাজার কিলোমিটার (১ হাজার ২৪৩ মাইল) পর্যন্ত।",""
"1728742119-87","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","অপর দিকে ইসরায়েলের রয়েছে অন্তত চার ধরনের স্বল্প ও মধ্যম এবং মধ্যবর্তী পাল্লার ব্যালিস্টিক ক্ষেপণাস্ত্র। এর মধ্যে এলওআরএ ক্ষেপণাস্ত্রের পাল্লা ২৮০ কিলোমিটার (১৭৪ মাইল) ও জেরিকো–৩ ক্ষেপণাস্ত্রের পাল্লা ৪ হাজার ৮০০ কিলোমিটার (২ হাজার ৯৮৩ মাইল) থেকে ৬ হাজার ৫০০ কিলোমিটার (৪ হাজার ৩৯ মাইল)।",""
"1728742119-88","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","পারমাণবিক সক্ষমতা",""
"1728742119-89","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","যুক্তরাষ্ট্রভিত্তিক প্রতিষ্ঠান আর্মস কন্ট্রোল অ্যাসোসিয়েশনের মতে, ইসরায়েলের আনুমানিক ৯০টি পারমাণবিক যুদ্ধাস্ত্র রয়েছে।",""
"1728742119-90","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","এদিকে ধারণা করা হয়, ইরানের পারমাণবিক অস্ত্র নেই। তবে তার রয়েছে খুবই সমৃদ্ধ পারমাণবিক কর্মসূচি। দেশটি বেশ কিছু পারমাণবিক স্থাপনা ও গবেষণাকেন্দ্র পরিচালনা করছে।",""
"1728742119-91","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","ইরানের সর্বোচ্চ নেতা আয়াতুল্লাহ আলি খামেনি পারমাণবিক অস্ত্রের উৎপাদন নিষিদ্ধ করে ২০০০ সালের শুরুতে একটি ফতোয়া দেন। ওই ধর্মীয় নির্দেশনার যুক্তি হিসেবে বলেন, ‘ইসলামে এ ধরনের কর্মকাণ্ড নিষিদ্ধ।’ অবশ্য ইসরায়েলের আগ্রাসন ও বৈশ্বিক হুমকি বিবেচনায় গত মে মাসে তেহরান তার অস্তিত্ব রক্ষায় পারমাণবিক নীতিতে বদল আনার হুমকি দিয়েছে।",""
"1728742119-92","https://www.prothomalo.com/world","আল–জাজিরার বিশ্লেষণ সামরিক শক্তিতে ‘তিন ধাপ’ এগিয়ে ইরান, তবু ইসরায়েলের দাপটের কারণ কী","https://www.prothomalo.com/world/middle-east/0ehwm11akf","","","https://images.prothomalo.com/prothomalo-bangla%2F2024-10-01%2Fpru8aj01%2FISRAEL-LEBANON-PALESTINIAN-CONFLICT-165312.jpg?rect=0%2C1%2C8192%2C5461&auto=format%2Ccompress&fmt=webp&format=webp&w=640&dpr=1.0"
"1728742121-93","https://www.prothomalo.com/world","নাসরুল্লাহকে আগেই সতর্ক করেছিলেন খামেনি, বলেছিলেন ইরানে আসতে","https://www.prothomalo.com/world/middle-east/0xgk48mrwz","নাসরুল্লাহকে আগেই সতর্ক করেছিলেন খামেনি, বলেছিলেন ইরানে আসতে","",""
"1728742121-94","https://www.prothomalo.com/world","নাসরুল্লাহকে আগেই সতর্ক করেছিলেন খামেনি, বলেছিলেন ইরানে আসতে","https://www.prothomalo.com/world/middle-east/0xgk48mrwz","","লেবাননে হিজবুল্লাহর সদ্যপ্রয়াত প্রধান হাসান নাসরুল্লাহকে তাঁর জীবনের ঝুঁকি নিয়ে সতর্ক করে দিয়েছিলেন ইরানের সর্বোচ্চ নেতা আয়াতুল্লাহ আলি খামেনি। ইসরায়েলি হামলায় নিহত হওয়ার কয়েক দিন আগে নাসরুল্লাহকে লেবানন ছেড়ে যেতে বার্তাও পাঠান খামেনি। সংশ্লিষ্ট ইরানি তিনটি সূত্র রয়টার্সকে এ তথ্য জানিয়েছে।",""
"1728742121-95","https://www.prothomalo.com/world","নাসরুল্লাহকে আগেই সতর্ক করেছিলেন খামেনি, বলেছিলেন ইরানে আসতে","https://www.prothomalo.com/world/middle-east/0xgk48mrwz","","সূত্রটি আরও বলেছে, ইরানের সরকারের জ্যেষ্ঠ পদগুলোয় ইসরায়েল-সমর্থিত ব্যক্তিরা ঢুকে পড়েছেন কি না, সেটা নিয়েও এখন গভীর উদ্বেগ দেখা দিয়েছে।",""
"1728742121-96","https://www.prothomalo.com/world","নাসরুল্লাহকে আগেই সতর্ক করেছিলেন খামেনি, বলেছিলেন ইরানে আসতে","https://www.prothomalo.com/world/middle-east/0xgk48mrwz","","লেবাননে গত ১৭ সেপ্টেম্বর পেজার, ওয়াকিটকিসহ হিজবুল্লাহর ব্যবহৃত যোগাযোগের বিভিন্ন যন্ত্রে বিস্ফোরণের ঘটনা ঘটে। এর পরপরই হিজবুল্লাহপ্রধানকে একটি বার্তা পাঠান খামেনি। ওই বার্তায় হাসান নাসরুল্লাহকে দ্রুত লেবানন ছেড়ে ইরানে চলে আসতে বলেন তিনি।",""
"1728742121-97","https://www.prothomalo.com/world","নাসরুল্লাহকে আগেই সতর্ক করেছিলেন খামেনি, বলেছিলেন ইরানে আসতে","https://www.prothomalo.com/world/middle-east/0xgk48mrwz","","ইরানের এক জ্যেষ্ঠ সরকারি কর্মকর্তা রয়টার্সকে বলেন, ইসরায়েলিরা হিজবুল্লাহর অভ্যন্তরে ঢুকে কার্যক্রম চালাচ্ছে এবং হাসান নাসরুল্লাহকে হত্যা করার জন্য নীলনকশা করছে, এমন গোয়েন্দা বার্তার কথাও ইরানের সর্বোচ্চ নেতার পক্ষ থেকে হিজবুল্লাহপ্রধানকে জানানো হয়।",""
"1728742121-98","https://www.prothomalo.com/world","নাসরুল্লাহকে আগেই সতর্ক করেছিলেন খামেনি, বলেছিলেন ইরানে আসতে","https://www.prothomalo.com/world/middle-east/0xgk48mrwz","","ওই সূত্রের মতে, ইরানের ইসলামিক রেভল্যুশনারি গার্ডস কোরের (আইআরজিসি) কমান্ডার ব্রিগেডিয়ার জেনারেল আব্বাস নিলফোরোওশানকে লেবাননে হিজবুল্লাহপ্রধানের কাছে বার্তা দিয়ে পাঠিয়েছিলেন খামেনি। ইসরায়েল যখন বৈরুতে হাসান নাসরুল্লাহর বাংকারে হামলা করে, তখন সেখানে আব্বাস নিলফোরোওশান ছিলেন। তিনিও সেখানে হিজবুল্লাহপ্রধানের সঙ্গে নিহত হয়েছেন।",""
