web-scraper-order,web-scraper-start-url,news_item,news_item-href,title,description,images-src,topic,date
"1728756327-122","https://mzamin.com/category.php?cat=11#gsc.tab=0","ইসলামিক ফাইন্যান্স অ্যাওয়ার্ড পেল স্ট্যান্ডার্ড চার্টার্ড সাদিক","https://mzamin.com/news.php?news=125080","","এ বছর ‘সুকুক অ্যাডভাইজার অব দি ইয়ার’ ও ‘বেস্ট ইসলামিক ব্যাংক ফর ডিজিটাল ইনোভেশন’সহ বিভিন্ন দেশে মোট ৩৮টি পুরস্কার অর্জন করেছে স্ট্যান্ডার্ড চার্টার্ড সাদিক, যা ইসলামী ব্যাংকিয়ে দেশে ও বিশ্বব্যাপী স্ট্যান্ডার্ড চার্টার্ড সাদিক-এর নেতৃস্থানীয় অবস্থানকে তুলে ধরে।","","",""
"1728756327-123","https://mzamin.com/category.php?cat=11#gsc.tab=0","ইসলামিক ফাইন্যান্স অ্যাওয়ার্ড পেল স্ট্যান্ডার্ড চার্টার্ড সাদিক","https://mzamin.com/news.php?news=125080","","স্ট্যান্ডার্ড চার্টার্ড বাংলাদেশ-এর প্রধান নির্বাহী অফিসার নাসের এজাজ বিজয় বলেন, ‘স্ট্যান্ডার্ড চার্টার্ডই একমাত্র আন্তর্জাতিক ব্যাংক যা ইসলামিক ব্যাংকিংয়ের অধীনে সব ধরনের পণ্য ও পরিষেবা প্রদান করছে। বাংলাদেশে আমাদের গ্রাহকদের ক্রমবর্ধমান চাহিদা অনুযায়ী নৈতিক ও স্বচ্ছ আর্থিক সমাধান প্রদানের ব্যাপারে আমরা প্রতিশ্রুতিবদ্ধ। সর্বোত্তম শরিয়াহ সম্মত আর্থিক সেবা প্রদানে আমাদের প্রচেষ্টা সবসময় অব্যাহত রয়েছে। আমাদের গ্রাহকরাও তাদের মূল্যবোধের সঙ্গে সামঞ্জস্যপূর্ণ পরিষেবা পেতে আমাদের উপর আস্থা রাখেন। এ অর্জনগুলো তারই প্রতিফলন।‘","","",""
"1728756327-124","https://mzamin.com/category.php?cat=11#gsc.tab=0","ইসলামিক ফাইন্যান্স অ্যাওয়ার্ড পেল স্ট্যান্ডার্ড চার্টার্ড সাদিক","https://mzamin.com/news.php?news=125080","","তিনি আরও বলেন, ‘নীতি ও নিয়ন্ত্রক সংস্থাগুলোর দৃঢ় সমর্থনের কারণে আমরা পরিষেবার মান বাড়াতে এবং আর্থিক অন্তর্ভুক্তি বৃদ্ধি করতে সক্ষম হয়েছি। এতে আরও বেশি মানুষ ইসলামী ব্যাংকিং পরিষেবার সুযোগ পাচ্ছে। আমরা আন্তর্জাতিকভাবে স্বীকৃত বিজ্ঞজনদের সমন্বয়ে গঠিত ব্যাংকের গ্লোবাল শরিয়াহ বোর্ডের নির্দেশনায় সততা ও উৎকর্ষের সাথে ইসলামী ব্যাংকিং শিল্পের উদ্ভাবন ও নেতৃত্ব অব্যাহত রাখতে পারবো বলে আশা করি।” ‘","","",""
"1728756327-125","https://mzamin.com/category.php?cat=11#gsc.tab=0","ইসলামিক ফাইন্যান্স অ্যাওয়ার্ড পেল স্ট্যান্ডার্ড চার্টার্ড সাদিক","https://mzamin.com/news.php?news=125080","","দেশের একমাত্র আন্তর্জাতিক ইসলামী ব্যাংকিং ব্যবস্থা স্ট্যান্ডার্ড চার্টার্ড সাদিক খুচরা ও কর্পোরেট উভয় গ্রাহকদের পরিষেবা দিয়ে থাকে। এর নেটওয়ার্ক এশিয়া, আফ্রিকা ও মধ্যপ্রাচ্যে বিস্তৃত। শরীয়াহ-সম্মত পণ্য ও পরিষেবার মাধ্যমে গ্রাহকদেরকে বিশ্বের দ্রুততম ক্রমবর্ধমান ও গতিশীল অঞ্চলগুলোর সঙ্গে আর্থিক যোগাযোগ নিশ্চিত করে ব্যাংকটি। এর গ্লোবাল শরিয়াহ বোর্ড বিশ্বজুড়ে স্বীকৃত শীর্ষ ইসলামী গবেষকদের নিয়ে গঠিত।","","",""
"1728756327-126","https://mzamin.com/category.php?cat=11#gsc.tab=0","ইসলামিক ফাইন্যান্স অ্যাওয়ার্ড পেল স্ট্যান্ডার্ড চার্টার্ড সাদিক","https://mzamin.com/news.php?news=125080","","স্ট্যান্ডার্ড চার্টার্ড সাদিক কর্পোরেট ও ইনভেস্টমেন্ট ব্যাংকিং-এর আওতায় গ্রাহকদের নগদ ব্যবস্থাপনা, আমদানি ও রপ্তানি অর্থায়ন এবং কার্যকরী মূলধন সরবরাহ করে থাকে। এছাড়া জটিল কাঠামোগত কর্পোরেট ফাইন্যান্স সলিউশনসহ বিভিন্ন রকম পরিষেবা প্রদান করে। রিটেইল ব্যাংকিং-এর মধ্যে রয়েছে বিভিন্ন উদ্ভাবনী ডিজিটাল সমাধান, যেমন রিয়েল টাইম অন-বোর্ডিং, রোবোটিক প্রসেস অটোমেশন এবং সাদিক নন-ফেস টু ফেস। এছাড়াও রয়েছে মুদারাবা-ভিত্তিক সেভিংস অ্যাকাউন্ট সাদিক সাদাকাহ, যার মাধ্যমে গ্রাহকরা নির্বিঘ্নে দাতব্য কাজ করতে পারেন।","","",""
"1728756327-127","https://mzamin.com/category.php?cat=11#gsc.tab=0","ইসলামিক ফাইন্যান্স অ্যাওয়ার্ড পেল স্ট্যান্ডার্ড চার্টার্ড সাদিক","https://mzamin.com/news.php?news=125080","","","","অর্থ-বাণিজ্য",""
"1728756327-128","https://mzamin.com/category.php?cat=11#gsc.tab=0","ইসলামিক ফাইন্যান্স অ্যাওয়ার্ড পেল স্ট্যান্ডার্ড চার্টার্ড সাদিক","https://mzamin.com/news.php?news=125080","","","","","(১ মাস আগে) ২৯ আগস্ট ২০২৪, বৃহস্পতিবার, ৭:৩৪ অপরাহ্ন"
"1728756329-129","https://mzamin.com/category.php?cat=11#gsc.tab=0","সাবেক প্রধান বিচারপতি ও অ্যাটর্নি জেনারেলের ব্যাংক হিসাব জব্দ","https://mzamin.com/news.php?news=125106","সাবেক প্রধান বিচারপতি ও অ্যাটর্নি জেনারেলের ব্যাংক হিসাব জব্দ","","","",""
"1728756329-130","https://mzamin.com/category.php?cat=11#gsc.tab=0","সাবেক প্রধান বিচারপতি ও অ্যাটর্নি জেনারেলের ব্যাংক হিসাব জব্দ","https://mzamin.com/news.php?news=125106","","সাবেক প্রধান বিচারপতি ওবায়দুল হাসান ও অ্যাটর্নি জেনারেল এ এম আমিন উদ্দিনের ব্যাংক অ্যাকাউন্ট জব্দ করা হয়েছে। একই সঙ্গে তাদের স্ত্রী ও সন্তানদের ব্যাংক হিসাব স্থগিত রাখতে বলা হয়েছে। বৃহস্পতিবার বাংলাদেশ ব্যাংকের আর্থিক গোয়েন্দা সংস্থা বাংলাদেশ ফাইন্যান্সিয়াল ইন্টেলিজেন্স ইউনিট (বিএফআইইউ) দেশের ব্যাংক ও আর্থিক প্রতিষ্ঠানের কাছে এ সংক্রান্ত নির্দেশনা পাঠিয়ে অ্যাকাউন্ট জব্দ করার নির্দেশ দিয়েছে।
হিসাব জব্দ করাদের ব্যক্তিগত ও ব্যবসায়িক অ্যাকাউন্টের মাধ্যমে সব লেনদেন বন্ধ থাকবে। আগামী ৩০ দিন এসব হিসাবে কোনো ধরনের লেনদেন করা যাবে না।
লেনদেন স্থগিত করার এ নির্দেশের ক্ষেত্রে মানি লন্ডারিং প্রতিরোধ বিধিমালা সংশ্লিষ্ট ধারা প্রযোজ্য হবে বলে বিএফআইইউয়ের চিঠিতে বলা হয়েছে। চিঠিতে ওবায়দুল হাসান ও এ এম আমিন উদ্দিন এবং তাদের স্ত্রী, সন্তানদের নাম ও জাতীয় পরিচয়পত্রের তথ্য দেয়া হয়েছে।
বিএফআইইউয়ের নির্দেশনায় আরও বলা হয়েছে, হিসাব স্থগিত করা ব্যক্তিদের সংশ্লিষ্ট তথ্য বা দলিল যেমন হিসাব খোলার ফরম, কেওয়াইসি ও লেনদেন বিবরণী ইত্যাদি চিঠি দেওয়ার তারিখ থেকে ৫ কার্যদিবসের মধ্যে বিএফআইইউতে পাঠানোর জন্য ব্যাংক ও আর্থিক প্রতিষ্ঠানগুলোকে বলা হয়েছে।
ছাত্র-জনতার অবিস্মরণীয় অভ্যুত্থানের মুখে গত ৫ই আগস্ট প্রধানমন্ত্রীর পদ থেকে পদত্যাগ করে দেশ ছাড়েন শেখ হাসিনা। এর মাধ্যমে টানা ১৬ বছরের আওয়ামী লীগের নজিরবিহীন দুঃশাসন ও স্বেচ্ছাচারিতার অবসান ঘটে। সরকার পরিবর্তনের পর ব্যাংক অ্যাকাউন্ট জব্দ করা ব্যক্তিরা গা ঢাকা দিয়েছেন।","","",""
"1728756329-131","https://mzamin.com/category.php?cat=11#gsc.tab=0","সাবেক প্রধান বিচারপতি ও অ্যাটর্নি জেনারেলের ব্যাংক হিসাব জব্দ","https://mzamin.com/news.php?news=125106","","","","অর্থ-বাণিজ্য",""
"1728756329-132","https://mzamin.com/category.php?cat=11#gsc.tab=0","সাবেক প্রধান বিচারপতি ও অ্যাটর্নি জেনারেলের ব্যাংক হিসাব জব্দ","https://mzamin.com/news.php?news=125106","","","","","(১ মাস আগে) ২৯ আগস্ট ২০২৪, বৃহস্পতিবার, ৮:৫৫ অপরাহ্ন"
"1728756329-133","https://mzamin.com/category.php?cat=11#gsc.tab=0","সাবেক প্রধান বিচারপতি ও অ্যাটর্নি জেনারেলের ব্যাংক হিসাব জব্দ","https://mzamin.com/news.php?news=125106","","","","","সর্বশেষ আপডেট: ৪:২১ অপরাহ্ন"
"1728756332-134","https://mzamin.com/category.php?cat=11#gsc.tab=0","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","https://mzamin.com/news.php?news=125107","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","","","",""
"1728756332-135","https://mzamin.com/category.php?cat=11#gsc.tab=0","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","https://mzamin.com/news.php?news=125107","","ছাত্র-জনতার অভ্যুত্থানে গত ৫ই আগস্ট শেখ হাসিনার দেশ থেকে পালানোর পর রেমিট্যান্সের গতি বেড়েই চলেছে। আগস্ট মাসের প্রথম ২৮ দিনে দেশে প্রবাসী আয় বা রেমিট্যান্স দুই বিলিয়ন ডলার ছাড়িয়ে গেছে।  বৃহস্পতিবার কেন্দ্রীয় ব্যাংক সূত্রে এ তথ্য জানা গেছে।","","",""
"1728756332-136","https://mzamin.com/category.php?cat=11#gsc.tab=0","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","https://mzamin.com/news.php?news=125107","","তথ্য অনুযায়ী, চলতি আগস্টের ২৮ দিনে বৈধ পথে ২০৭ কোটি ১০ লাখ (২.০৭ বিলিয়ন) ডলার রেমিট্যান্স এসেছে। দেশীয় মুদ্রায় যার পরিমাণ ২৪ হাজার ৮৫২ কোটি টাকা। রেমিট্যান্সের এ অঙ্ক আগের বছরের একই সময়ের তুলনায় প্রায় ৪৫ শতাংশ বেশি এসেছে। গত বছরের (২০২৩) আগস্টে ২৮ দিনে রেমিট্যান্স এসেছিল ১৪৩ কোটি ১০ লাখ ডলার।
২০২৪-২৫ অর্থবছরের প্রথম মাস জুলাইয়ে দেশে ১৯১ কোটি ৩৫ লাখ ৮০ হাজার ডলার রেমিট্যান্স আসে, যা আগের ১০ মাসের মধ্যে সর্বনিম্ন। এর আগে, ২০২৩ সালের সেপ্টেম্বরে রেমিট্যান্স এসেছিল ১৩৩ কোটি ডলার।","","",""
"1728756332-137","https://mzamin.com/category.php?cat=11#gsc.tab=0","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","https://mzamin.com/news.php?news=125107","","২০২৩-২৪ অর্থবছরের জুলাইয়ে ১৯৭ কোটি ৩১ লাখ, আগস্টে ১৫৯ কোটি ৯৪ লাখ, সেপ্টেম্বরে ১৩৩ কোটি ৪৩ লাখ, অক্টোবরে ১৯৭ কোটি ১৪ লাখ, নভেম্বরে ১৯৩ কোটি, ডিসেম্বরে ১৯৯ কোটি ১২ লাখ, জানুয়ারিতে ২১১ কোটি ৩১ লাখ, ফেব্রুয়ারিতে ২১৬ কোটি ৪৫ লাখ, মার্চে ১৯৯ কোটি ৭০ লাখ, এপ্রিলে ২০৪ কোটি ৪২ লাখ, মে মাসে ২২৫ কোটি ৩৮ লাখ এবং জুন মাসে এসেছিল ২৫৪ কোটি ১৬ লাখ মার্কিন ডলার রেমিট্যান্স।","","",""
"1728756332-138","https://mzamin.com/category.php?cat=11#gsc.tab=0","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","https://mzamin.com/news.php?news=125107","","এদিকে রেমিট্যান্স বাড়ায় ইতিবাচক প্রভাব পড়েছে দেশের বৈদেশিক মুদ্রার সঞ্চয় বা রিজার্ভে। বৃহস্পতিবার প্রকাশিত তথ্য অনুযায়ী, দেশের বৈদেশিক মুদ্রার গ্রস বা মোট রিজার্ভ দাঁড়িয়েছে ২ হাজার ৫৬৫ কোটি ডলার (২৫.৬৫ বিলিয়ন)। আন্তর্জাতিক মুদ্রা তহবিলের (আইএমএফ) হিসাব পদ্ধতি বিপিএম-৬ অনুযায়ী রিজার্ভ এখন ২ হাজার ৬০ কোটি ডলার (২০.৬০ বিলিয়ন)।","","",""
"1728756332-139","https://mzamin.com/category.php?cat=11#gsc.tab=0","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","https://mzamin.com/news.php?news=125107","","পাঠকের মতামত","","",""
"1728756332-140","https://mzamin.com/category.php?cat=11#gsc.tab=0","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","https://mzamin.com/news.php?news=125107","","আগস্টের ২৮ দিনে এলো ২০৮১২ কোটি টাকা । গুড নিউজ।","","",""
"1728756332-141","https://mzamin.com/category.php?cat=11#gsc.tab=0","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","https://mzamin.com/news.php?news=125107","","","uploads/news/main/125107_Untitled-29.webp","",""
"1728756332-142","https://mzamin.com/category.php?cat=11#gsc.tab=0","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","https://mzamin.com/news.php?news=125107","","","","অর্থ-বাণিজ্য",""
"1728756332-143","https://mzamin.com/category.php?cat=11#gsc.tab=0","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","https://mzamin.com/news.php?news=125107","","","","","(১ মাস আগে) ২৯ আগস্ট ২০২৪, বৃহস্পতিবার, ৮:৫৬ অপরাহ্ন"
"1728756332-144","https://mzamin.com/category.php?cat=11#gsc.tab=0","২৮ দিনে রেমিট্যান্স এলো ২৪ হাজার ৮৫২ কোটি টাকা","https://mzamin.com/news.php?news=125107","","","","","সর্বশেষ আপডেট: ১২:০৬ পূর্বাহ্ন"
"1728756335-145","https://mzamin.com/category.php?cat=11#gsc.tab=0","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বিও হিসাব জব্দ করলো বিএসইসি","https://mzamin.com/news.php?news=125130","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বিও হিসাব জব্দ করলো বিএসইসি","","","",""
"1728756335-146","https://mzamin.com/category.php?cat=11#gsc.tab=0","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বিও হিসাব জব্দ করলো বিএসইসি","https://mzamin.com/news.php?news=125130","","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বেনিফিশিয়ারি ওনার্স (বিও) হিসাব জব্দ করেছে শেয়ারবাজার নিয়ন্ত্রক সংস্থা বাংলাদেশ সিকিউরিটিজ অ্যান্ড এক্সচেঞ্জ কমিশন (বিএসইসি)।","","",""
"1728756335-147","https://mzamin.com/category.php?cat=11#gsc.tab=0","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বিও হিসাব জব্দ করলো বিএসইসি","https://mzamin.com/news.php?news=125130","","বৃহস্পতিবার বাংলাদেশ ফিন্যান্সিয়াল ইন্টেলিজেন্স ইউনিটের (বিএফআইইউ) নির্দেশে তাদের বিও হিসাব স্থগিত করে বিএসইসি।","","",""
"1728756335-148","https://mzamin.com/category.php?cat=11#gsc.tab=0","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বিও হিসাব জব্দ করলো বিএসইসি","https://mzamin.com/news.php?news=125130","","নির্দেশনায় বিএসইসি যাদের বিও হিসাব জব্দ করেছে তারা হচ্ছেন- সাবেক স্বরাষ্ট্রমন্ত্রী আসাদুজ্জামান খান কামাল এবং তার স্ত্রী লুতফুল তাহমিনা খান, তার ছেলে সফি মুদাসসের খান এবং তার মেয়ে শাফিয়া তাসনিম খান। সাবেক পররাষ্ট্রমন্ত্রী হাছান মাহমুদ, তার স্ত্রী নুরুন ফাতেমা হাসান এবং তার মেয়ে নাফিসা জুমাইনা মাহমুদ। সাবেক আইসিটি প্রতিমন্ত্রী জুনাইদ আহমেদ পলক, তার স্ত্রী আরিফা জেসমিন কনিকা। সাবেক তথ্য ও সম্প্রচার প্রতিমন্ত্রী মোহাম্মদ আলী আরাফাত, তার স্ত্রী শারমিন মুস্তারি। সাবেক ভূমিমন্ত্রী সাইফুজ্জামান চৌধুরী জাবেদ, তার স্ত্রী রুখমিলা জামান চৌধুরী, তার আত্মীয় জারা জামান, তার বোন রোকসানা জামান চৌধুরী, তার ভাই আনিসুজ্জামান চৌধুরী এবং তার মেয়ে জেবা জামান চৌধুরী। এছাড়া পিরোজপুর আওয়ামী লীগের যুগ্ম সম্পাদক ও সংসদ সদস্য মহিউদ্দিন মহারাজ, তার স্ত্রী উম্মে কুলসুম, তার ছেলে সাম্মাম জুনাইদ ইফতির বিও হিসাব জব্দ করা হয়েছে।","","",""
"1728756335-149","https://mzamin.com/category.php?cat=11#gsc.tab=0","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বিও হিসাব জব্দ করলো বিএসইসি","https://mzamin.com/news.php?news=125130","","পাঠকের মতামত","","",""
"1728756335-150","https://mzamin.com/category.php?cat=11#gsc.tab=0","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বিও হিসাব জব্দ করলো বিএসইসি","https://mzamin.com/news.php?news=125130","","আরও একাউন্ট জব্দ করা দরকার","","",""
"1728756335-151","https://mzamin.com/category.php?cat=11#gsc.tab=0","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বিও হিসাব জব্দ করলো বিএসইসি","https://mzamin.com/news.php?news=125130","","সঠিক সিদ্ধান্ত।","","",""
"1728756335-152","https://mzamin.com/category.php?cat=11#gsc.tab=0","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বিও হিসাব জব্দ করলো বিএসইসি","https://mzamin.com/news.php?news=125130","","","uploads/news/main/125130_Untitled-40.webp","",""
"1728756335-153","https://mzamin.com/category.php?cat=11#gsc.tab=0","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বিও হিসাব জব্দ করলো বিএসইসি","https://mzamin.com/news.php?news=125130","","","","অর্থ-বাণিজ্য",""
"1728756335-154","https://mzamin.com/category.php?cat=11#gsc.tab=0","মন্ত্রী-প্রতিমন্ত্রীসহ ২০ জনের বিও হিসাব জব্দ করলো বিএসইসি","https://mzamin.com/news.php?news=125130","","","","","(১ মাস আগে) ২৯ আগস্ট ২০২৪, বৃহস্পতিবার, ৯:৩৯ অপরাহ্ন"
"1728756337-155","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","","","",""
"1728756337-156","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","","বেসরকারি ৯টি ব্যাংকের কোনো পে-অর্ডার, চেক বা ব্যাংক গ্যারান্টি গ্রহণ না করার সিদ্ধান্ত নিয়েছে চট্টগ্রাম বন্দর কর্তৃপক্ষ। এসব ব্যাংক হচ্ছে- গ্লোবাল ইসলামী ব্যাংক, ইউনিয়ন ব্যাংক, বাংলাদেশ কমার্স ব্যাংক, ইসলামী ব্যাংক বাংলাদেশ, ফার্স্ট সিকিউরিটি ইসলামী ব্যাংক, সোশ্যাল ইসলামী ব্যাংক, পদ্মা ব্যাংক, ন্যাশনাল ব্যাংক এবং আইসিবি ইসলামী ব্যাংক। এরমধ্যে ৭টি ব্যাংক আওয়ামী সরকারের আমলে নিয়ন্ত্রণ করেছে এস আলম গ্রুপ। তাদের ব্যাপক অনিয়ম ও ঋণ জালিয়াতির ফলে এই ব্যাংকগুলো তারল্য সংকটে রয়েছে। ব্যাংকগুলোর অস্থিতিশীল আর্থিক অবস্থার ঘটনার প্রেক্ষিতে এ সিদ্ধান্ত নেওয়া হয়েছে।","","",""
"1728756337-157","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","","এর আগে গত ২৯ আগস্ট চট্টগ্রাম বন্দর কর্তৃপক্ষের প্রধান অর্থ ও হিসাবরক্ষণ কর্মকর্তার মোহাম্মদ আবদুস শাকুর বন্দরের সকল বিভাগীয় প্রধানকে দেয়া চিঠিতে এ নির্দেশনা দেন। চিঠিতে পরবর্তী নোটিশ না দেয়া পর্যন্ত এসব ব্যাংক থেকে ইস্যুকৃত সকল প্রকার পে-অর্ডার, চেক, ব্যাংক গ্যারান্টি গ্রহণ থেকে বিরত থাকতে বলা হয়েছে।","","",""
"1728756337-158","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","","বন্দর কর্তৃপক্ষের মতে, বিনিয়োগের বিপরীতে এসব ব্যাংক ব্যাংক থেকে সুদ রিটার্ন না পাওয়ায় বন্দর আর্থিকভাবে ক্ষতিগ্রস্ত হচ্ছে। সুদ দিতে এসব ব্যাংককে নোটিশ দিয়েও কোনো সাড়া পাওয়া যাচ্ছে না। যা ব্যাংকিংসুলভ আচরণ পরিপন্থী।","","",""
"1728756337-159","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","","এই প্রেক্ষাপটে, দুর্বল ও সমস্যাযুক্ত ব্যাংকগুলোতে আমানত রাখতে নিরাপদ বোধ করছে না বন্দর কর্তৃপক্ষ। আমানতও তুলতে পারছে না।","","",""
"1728756337-160","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","","এজন্য কেন্দ্রীয় ব্যাংককে একটি চিঠি দিয়ে চলমান উন্নয়ন প্রকল্পে অর্থ ব্যয় করতে বাধার সম্মুখীন হওয়ার বিষয়টি জানানো হয়েছে। এই সমস্যা সমাধানে সহায়তার জন্য সংশ্লিষ্ট মন্ত্রণালয়েও যোগাযোগ করা হয়েছে।","","",""
"1728756337-161","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","","পাঠকের মতামত","","",""
"1728756337-162","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","","Agreed with Mr. Robin","","",""
"1728756337-163","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","","চট্টগ্রাম বন্দর কর্তৃপক্ষকে এই অত্যন্ত যৌক্তিক অথচ অসময়োচিত আদেশ প্রত্যাহারের জন্য অনুরোধ করছি।","","",""
"1728756337-164","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","","","","অর্থ-বাণিজ্য",""
"1728756337-165","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","","","","","(১ মাস আগে) ৩১ আগস্ট ২০২৪, শনিবার, ৮:৪৬ অপরাহ্ন"
"1728756337-166","https://mzamin.com/category.php?cat=11#gsc.tab=0","৯ ব্যাংকের সঙ্গে লেনদেন স্থগিত করলো চট্টগ্রাম বন্দর কর্তৃপক্ষ","https://mzamin.com/news.php?news=125402","","","","","সর্বশেষ আপডেট: ৫:২৪ অপরাহ্ন"
"1728756340-167","https://mzamin.com/category.php?cat=11#gsc.tab=0","এ সপ্তাহে চেকে তোলা যাবে নগদ ৫ লাখ টাকা","https://mzamin.com/news.php?news=125424","এ সপ্তাহে চেকে তোলা যাবে নগদ ৫ লাখ টাকা","","","",""
"1728756340-168","https://mzamin.com/category.php?cat=11#gsc.tab=0","এ সপ্তাহে চেকে তোলা যাবে নগদ ৫ লাখ টাকা","https://mzamin.com/news.php?news=125424","","চলতি সপ্তাহে যেকোনো ব্যাংকে চেকের মাধ্যমে টাকা তোলার পরিমাণ আরও এক লাখ টাকা বাড়লো বাংলাদেশ ব্যাংক। রোববার থেকে নগদ ৫ লাখ টাকা তোলার সীমা বেঁধে দিয়েছে কেন্দ্রীয় ব্যাংক।
গত সপ্তাহে নগদ তোলার সুযোগ ছিল সর্বোচ্চ ৪ লাখ টাকা। এক সপ্তাহের ব্যবধানে নগদ উত্তোলনের সুযোগে আরও ১ লাখ টাকা বাড়িয়ে নতুন সীমা ঠিক করে দিলো কেন্দ্রীয় ব্যাংক।
শনিবার সব বাণিজ্যিক ব্যাংককে অবহিত করে চিঠি দিয়েছে বাংলাদেশ ব্যাংক। একই সঙ্গে ‘নিরাপত্তার কারণ’ দেখিয়ে ব্যাংকগুলোকে এ নির্দেশনা মেনে চলতে বলা হয়েছে।
৮ই আগস্ট অন্তর্বর্তীকালীন সরকার গঠনের পর ব্যাংকিং লেনদেনে নিয়ন্ত্রণমূলক পদক্ষেপ নেয়। সেদিন থেকে ব্যাংক থেকে চেকের মাধ্যমে ১ লাখ টাকার বেশি তুলতে না দেয়ার নির্দেশনা দেয়া হয়েছিল। চেকের মাধ্যমে টাকা তোলার ক্ষেত্রে বা কোনো লেনদেনে সন্দেহ হলে সেটি বন্ধ করতে বলেছে কেন্দ্রীয় ব্যাংক। অবশ্য চেকের মাধ্যমে ৫ লাখ টাকার বেশি তোলা না গেলেও ডিজিটাল লেনদেনে যেকোনো পরিমাণ টাকা স্থানান্তর করার সুযোগ থাকছে।","","",""
"1728756340-169","https://mzamin.com/category.php?cat=11#gsc.tab=0","এ সপ্তাহে চেকে তোলা যাবে নগদ ৫ লাখ টাকা","https://mzamin.com/news.php?news=125424","","","","অর্থ-বাণিজ্য",""
