web-scraper-order,web-scraper-start-url,news_item,news_item-href,title,description,images-src,topic,date
"1728757238-70","https://mzamin.com/category.php?cat=15#gsc.tab=0","বরখাস্ত হলেন ওপেনএআইয়ের সিইও","https://mzamin.com/news.php?news=84077","","","uploads/news/main/84077_ceo.webp","",""
"1728757238-71","https://mzamin.com/category.php?cat=15#gsc.tab=0","বরখাস্ত হলেন ওপেনএআইয়ের সিইও","https://mzamin.com/news.php?news=84077","","","","তথ্য প্রযুক্তি",""
"1728757238-72","https://mzamin.com/category.php?cat=15#gsc.tab=0","বরখাস্ত হলেন ওপেনএআইয়ের সিইও","https://mzamin.com/news.php?news=84077","","","","","(১০ মাস আগে) ১৮ নভেম্বর ২০২৩, শনিবার, ১:১৩ অপরাহ্ন"
"1728757238-73","https://mzamin.com/category.php?cat=15#gsc.tab=0","বরখাস্ত হলেন ওপেনএআইয়ের সিইও","https://mzamin.com/news.php?news=84077","","","","","সর্বশেষ আপডেট: ৯:৪৬ অপরাহ্ন"
"1728757240-74","https://mzamin.com/category.php?cat=15#gsc.tab=0","জমজমাটভাবে আয়োজিত হল ই-ক্যাব উত্তরা মিটআপ","https://mzamin.com/news.php?news=84386","জমজমাটভাবে আয়োজিত হল ই-ক্যাব উত্তরা মিটআপ","","","",""
"1728757240-75","https://mzamin.com/category.php?cat=15#gsc.tab=0","জমজমাটভাবে আয়োজিত হল ই-ক্যাব উত্তরা মিটআপ","https://mzamin.com/news.php?news=84386","","ই-কমার্স খাতের ট্রেডবডি ই-কমার্স অ্যাসোসিয়েশন অফ বাংলাদেশ (ই-ক্যাব) এর উদ্যোগে আয়োজিত হয়েছে উত্তরা মিটআপ। শনিবার রাজধানীর উত্তরা দিয়াবাড়ি এলাকায় এক রেস্টুরেন্টে এই মিটআপ আয়োজিত হয়। ই-ক্যাব এর চারটি কমিটি: এফ-কমার্স অ্যালায়েন্স, ডিজিটাল মার্কেটিং অ্যান্ড সোশ্যাল মিডিয়া স্ট্যান্ডিং কমিটি, ই-ক্যাব সেলার ফোরাম এবং ম্যানুফ্যাকচারিং স্ট্যান্ডিং কমিটি এই মিটআপ আয়োজন করে।","","",""
"1728757240-76","https://mzamin.com/category.php?cat=15#gsc.tab=0","জমজমাটভাবে আয়োজিত হল ই-ক্যাব উত্তরা মিটআপ","https://mzamin.com/news.php?news=84386","","ই-ক্যাব উত্তরা মিটআপে উত্তরা, খিলখেত, এয়ারপোর্ট, মানিকদি, উত্তরখান, দক্ষিনখান এবং আশেপাশের এলাকার ৮৫ জন ই-ক্যাব মেম্বার সহ মোট ১২০ জন ই-কমার্স উদ্যোক্তা উপস্থিত ছিলেন।","","",""
"1728757240-77","https://mzamin.com/category.php?cat=15#gsc.tab=0","জমজমাটভাবে আয়োজিত হল ই-ক্যাব উত্তরা মিটআপ","https://mzamin.com/news.php?news=84386","","বিকেল ৫ টায় শুরু হয় উত্তরা মিটআপের কার্যক্রম৷ মিটআপ অনুষ্টান সঞ্চালনা করেন ই-ক্যাব এর পরিচালক সাইদুর রহমান। মিটআপে এফ-কমার্স এলায়েন্স এর পক্ষে কো-চেয়ারম্যান খালিদ সাইফুল্লাহ্, সেলার ফোরাম এর পক্ষে চেয়ারম্যান নুরুন নবি হাসান, ম্যানুফ্যাকচারিং স্ট্যান্ডিং কমিটির পক্ষে চেয়ারম্যান আলাউদ্দিন সোহেল এবং ডিজিটাল মার্কেটিং এন্ড সোশ্যাল মিডিয়া স্ট্যান্ডিং কমিটির পক্ষে চেয়ারম্যান হাসানুজ্জামান সুজন স্বাগত বক্তব্য রাখেন। এরপর পরিচয়পর্বে মেম্বাররা তাদের পরিচয় ও নিজ নিজ ব্যাবসা প্রতিষ্ঠানের বিষয়ে সবাইকে জানান। ডিনারের পর আয়োজিত হয় মিটআপের সবচেয়ে আকর্ষণীয় পর্ব- র‌্যাফেল ড্র। এই র‌্যাফেল ড্রতে গিফট পার্টনারদের সৌজন্যে ২৫ টি আকর্ষণীয় পুরস্কার ছিল। অনুষ্ঠানের শেষ পর্বে মিটআপের স্পন্সর এবং গিফট পার্টনারদের হাতে সম্মাননা তুলে দেন ই-ক্যাব পরিচালক সাইদুর রহমান।","","",""
"1728757240-78","https://mzamin.com/category.php?cat=15#gsc.tab=0","জমজমাটভাবে আয়োজিত হল ই-ক্যাব উত্তরা মিটআপ","https://mzamin.com/news.php?news=84386","","ই-ক্যাব উত্তরা মিটআপের স্পন্সর ছিল টেকনিশিয়ান,  রিবানা, চিকিৎসা, কেআরওয়াই মার্ট, পাইকারি নিন, সবডিল, নিউপোর্ট, আলমিরা, লিভিংটেক্স, কাইটশপ, পানকৌড়ি এবং শৈলি।","","",""
"1728757240-79","https://mzamin.com/category.php?cat=15#gsc.tab=0","জমজমাটভাবে আয়োজিত হল ই-ক্যাব উত্তরা মিটআপ","https://mzamin.com/news.php?news=84386","","ই-ক্যাব উত্তরা মিটআপে বিশেষ অতিথি হিসেবে উপস্থিত ছিলেন ই-ক্যাব এর পরিচালক মো: ইলমুল হক, ভাইস প্রেসিডেন্ট মো: সাহাব উদ্দিন, জয়েন্ট সেক্রেটারি নাসিমা আক্তার নিশা, অর্থ সম্পাদক আসিফ আহনাফ, পরিচালক সাইদুর রহমান, পরিচালক খন্দকার তাসফিন আলম, পরিচালক শাহরিয়ার হাসান, পরিচালক অর্নব মুস্তফা, পরিচালক মো: ইলমুল হক,  বাককো পরিচালক মুসনাদ এ আহমেদ এবং আমরাই ডিজিটাল বাংলাদেশ ফাউন্ডেশন এর সেক্রেটারি জেনারেল লিয়াকত হোসেন।","","",""
"1728757240-80","https://mzamin.com/category.php?cat=15#gsc.tab=0","জমজমাটভাবে আয়োজিত হল ই-ক্যাব উত্তরা মিটআপ","https://mzamin.com/news.php?news=84386","","","uploads/news/main/84386_re.webp","",""
"1728757240-81","https://mzamin.com/category.php?cat=15#gsc.tab=0","জমজমাটভাবে আয়োজিত হল ই-ক্যাব উত্তরা মিটআপ","https://mzamin.com/news.php?news=84386","","","","তথ্য প্রযুক্তি",""
"1728757240-82","https://mzamin.com/category.php?cat=15#gsc.tab=0","জমজমাটভাবে আয়োজিত হল ই-ক্যাব উত্তরা মিটআপ","https://mzamin.com/news.php?news=84386","","","","","(১০ মাস আগে) ১৯ নভেম্বর ২০২৩, রবিবার, ৯:৫৩ অপরাহ্ন"
"1728757243-83","https://mzamin.com/category.php?cat=15#gsc.tab=0","সিলেটে দ্বিতীয় স্মার্ট ক্লাসরুম উদ্বোধন করলো চীনা দূতাবাস","https://mzamin.com/news.php?news=86695","সিলেটে দ্বিতীয় স্মার্ট ক্লাসরুম উদ্বোধন করলো চীনা দূতাবাস","","","",""
"1728757243-84","https://mzamin.com/category.php?cat=15#gsc.tab=0","সিলেটে দ্বিতীয় স্মার্ট ক্লাসরুম উদ্বোধন করলো চীনা দূতাবাস","https://mzamin.com/news.php?news=86695","","সিলেটের সফির উদ্দিন হাই স্কুল অ্যান্ড কলেজে রোববার স্মার্ট ক্লাসরুম উদ্বোধন করেছে চীনা দূতাবাস।  এর মাধ্যমে বাংলাদেশে চীনা দূতাবাসের উদ্যোগ ও অর্থায়নে দ্বিতীয় স্মার্ট ক্লাস স্থাপিত হলো।  এই উপলক্ষে সফির উদ্দিন হাই স্কুল অ্যান্ড কলেজে আজ ‘চায়না বাংলাদেশ ফ্রেন্ডশিপ ট্যালেন্ট ডেভেলপমেন্ট প্রজেক্ট’ শীর্ষক উদ্বোধনী অনুষ্ঠানের আয়োজন করা হয়। এ স্মার্ট ক্লাসরুমে হুয়াওয়ে আইডিয়াহাব-এর, একটি উন্নত লার্নিং সল্যুশন, ব্যবস্থা রাখা হয়েছে। এটি শিক্ষক-শিক্ষিকা ও শিক্ষার্থীদের উন্নত অনসাইট ও অনলাইনে শিক্ষা প্রদান এবং পড়াশোনার ক্ষেত্র তৈরিতে সহায়তা করবে। এ প্রকল্পের টেকনিক্যাল পার্টনার হিসেবে স্মার্ট ক্লাসরুমে চেয়ার, টেবিল, ও অন্যান্য সরঞ্জামাদি দিয়ে সহায়তা করেছে হুয়াওয়ে সাউথ এশিয়া। স্মার্ট ক্লাসরুমের উদ্বোধন করেন বাংলাদেশে অবস্থিত চীনা দূতাবাসের রাষ্ট্রদূত ইয়াও ওয়েন এবং হুয়াওয়ে সাউথ এশিয়ার প্রধান নির্বাহী কর্মকর্তা প্যান জুনফেং। এছাড়া এই অনুষ্ঠানে চীনা দূতাবাস ও হুয়াওয়ে’র ঊর্ধ্বতন কর্মকর্তাগণ উপস্থিত ছিলেন। উদ্বোধনের সময় সফির উদ্দিন হাই স্কুল অ্যান্ড কলেজের অধ্যক্ষকে এ স্মার্ট ক্লাসরুমের দায়িত্ব বুঝিয়ে দেয়া হয়। পরে, অতিথিদের সামনে হুয়াওয়ে’র আইডিয়াহাবের সুযোগ-সুবিধাগুলো তুলে ধরা হয়। যেখানে একটি স্মার্ট দেশের জন্য স্মার্ট নাগরিক তৈরিতে স্মার্ট ক্লাসরুমের বিভিন্ন ফিচার তুলে ধরা হয়। মোঃ জসিম উদ্দিন, অতিরিক্ত বিভাগীয় কমিশনার (রাজস্ব) বলেন, “স্মার্ট ক্লাসরুম চীন-বাংলাদেশ বন্ধুত্বের নিদর্শন। বিজয়ের এই মাসে আমরা স্মার্ট বাংলাদেশের দিকে একধাপ এগিয়েছি। ৫জি প্রযুক্তির অগ্রগতির মাধ্যমে আজকের শিক্ষার্থীরা ভবিষ্যতে বিশ্বব্যাপী নেতৃত্ব দেবে। চতুর্থ শিল্প বিপ্লবের নেতৃত্ব দেওয়ার জন্য এবং কৃত্রিম বুদ্ধিমত্তার যুগের জন্য আমাদের নিজেদেরকে প্রস্তুত করতে হবে। আগামী বছরে সিলেটের আরও অনেক প্রতিষ্ঠান এ ধরনের স্মার্ট ক্লাসরুম পাবে বলে আশা করছি।” বাংলাদেশে চীনা রাষ্ট্রদূত ইয়াও ওয়েন বলেন, “বন্ধু হিসেবে চীন বাংলাদেশের জনগণকে উন্নয়নের নিয়ে যেতে চায়। এই দেশের প্রধানমন্ত্রী একটি স্মার্ট বাংলাদেশের স্বপ্ন দেখেছেন। এর জন্য আমাদের অবশ্যই স্মার্ট নাগরিক, স্মার্ট মানুষ, স্মার্ট ছাত্র থাকতে হবে। এজন্য আমাদের স্মার্ট ক্লাসরুম আছে। এই ক্লাসরুমের সাহায্যে শিক্ষার্থীদের শেখার সর্বোত্তম সুযোগ থাকবে। শ্রেণীকক্ষকে আমরা সিলেট ও সারা দেশে ছড়িয়ে দেব। আমি প্রতিশ্রুতি দিচ্ছি যে পরের বছর আমরা চীন সফরের জন্য কিছু ছাত্র এবং শিক্ষক নির্বাচন করব।” হুয়াওয়ে সাউথ এশিয়ার প্রেসিডেন্ট ও হুয়াওয়ে বাংলাদেশের প্রধান নির্বাহী প্যান জুনফেং বলেন, “বিশ্বব্যাপী আইসিটি অবকাঠামোর নেতৃত্বের জায়গা থেকে হুয়াওয়ে সবসময় স্থানীয় প্রতিভা বিকাশের প্রোগ্রামগুলিকে সর্বোচ্চ গুরুত্ব দিয়েছে। আমাদের প্রকল্পগুলো শিক্ষার্থীদের জন্য তাদের বৈশ্বিক দিগন্ত প্রসারিত করার জন্য অসামান্য সুযোগ প্রদান করছে। গত বছর, আমরা হুয়াওয়ে আইসিটি একাডেমি চালু করেছি। এ বছর চীনা দূতাবাসের উদ্যোগে চীন-বাংলাদেশ ফ্রেন্ডশিপ ট্যালেন্ট ডেভেলপমেন্ট প্রকল্প শুরু হয়েছে। তারই একটি অংশ হিসাবে আমরা শিক্ষার্থীদের উন্নত শিক্ষার সুযোগ প্রদানের জন্য সবচেয়ে উন্নত এবং বহু-কার্যকরী শিক্ষাদান সরঞ্জাম সহ স্মার্ট ক্লাসরুম সরবরাহ করেছি। বাংলাদেশে আইসিটি প্রতিভা বিকাশের জন্য এটি একটি খুব ভাল এবং গুরুত্বপূর্ণ যৌথ প্রচেষ্টা।” সফির উদ্দিন উচ্চ বিদ্যালয় ও কলেজের অধ্যক্ষ অধ্যাপক রশিদ আহমেদ বলেন, “আমাদের স্মার্ট ক্লাসরুম উপহার দেওয়ার জন্য আমি চীনা দূতাবাস এবং হুয়াওয়ে টেকনোলজিস বাংলাদেশকে ধন্যবাদ জানাই। আমি আশা করি এবং দৃঢ়ভাবে বিশ্বাস করি যে চীনা বন্ধুদের এই সহায়ক হাত চিরকাল এই প্রতিষ্ঠানের সাথে থাকবে।” ২০২৩ সালের মার্চ মাসে বাংলাদেশে চীনা দূতাবাস এবং হুয়াওয়ে দক্ষিণ এশিয়া চাঁদপুর সরকারি টেকনিক্যাল স্কুল অ্যান্ড কলেজে প্রথম ডিজিটাল ক্লাসরুম উদ্বোধন করে।","","",""
"1728757243-85","https://mzamin.com/category.php?cat=15#gsc.tab=0","সিলেটে দ্বিতীয় স্মার্ট ক্লাসরুম উদ্বোধন করলো চীনা দূতাবাস","https://mzamin.com/news.php?news=86695","","","uploads/news/main/86695_a-2.webp","",""
"1728757243-86","https://mzamin.com/category.php?cat=15#gsc.tab=0","সিলেটে দ্বিতীয় স্মার্ট ক্লাসরুম উদ্বোধন করলো চীনা দূতাবাস","https://mzamin.com/news.php?news=86695","","","","তথ্য প্রযুক্তি",""
"1728757243-87","https://mzamin.com/category.php?cat=15#gsc.tab=0","সিলেটে দ্বিতীয় স্মার্ট ক্লাসরুম উদ্বোধন করলো চীনা দূতাবাস","https://mzamin.com/news.php?news=86695","","","","","(১০ মাস আগে) ৪ ডিসেম্বর ২০২৩, সোমবার, ৮:০৭ অপরাহ্ন"
"1728757246-88","https://mzamin.com/category.php?cat=15#gsc.tab=0","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","https://mzamin.com/news.php?news=88752","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","","","",""
"1728757246-89","https://mzamin.com/category.php?cat=15#gsc.tab=0","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","https://mzamin.com/news.php?news=88752","","আগামী প্রজন্মের জন্য ‘নেক্সজি’ সিরিজের নতুন মডেলের স্মার্টফোন বাজারে ছাড়লো দেশের শীর্ষ প্রযুক্তিপণ্যের ব্র্যান্ড ওয়ালটন ডিজি-টেক ইন্ডাস্ট্রিজ লিমিটেডের মোবাইল বিভাগ।","","",""
"1728757246-90","https://mzamin.com/category.php?cat=15#gsc.tab=0","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","https://mzamin.com/news.php?news=88752","","সাশ্রয়ী মূল্যের ফোনটির মডেল ‘নেক্সজি এন৮’। দৃষ্টিনন্দন ডিজাইনের ৫০ মেগাপিক্সেলের ট্রিপল এআই রিয়ার ক্যামেরার ফোনটিতে রয়েছে ১২ জিবি র‌্যাপিড মেমোরি, এফএইচডি প্লাস রেজ্যুলেশনের বিশাল ডিসপ্লে, পর্যাপ্ত স্টোরেজ ও শক্তিশালী ব্যাটারিসহ অসংখ্য অত্যাধুনিক ফিচার।","","",""
"1728757246-91","https://mzamin.com/category.php?cat=15#gsc.tab=0","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","https://mzamin.com/news.php?news=88752","","ওয়ালটন মোবাইলের ক্রিয়েটিভ অ্যান্ড কমিউনিকেশন বিভাগের ইনচার্জ হাবিবুর রহমান তুহিন জানান, আর্কটিক ব্লু এবং কসমিক আউরোরা- এই দুটি আকর্ষণীয় রঙে ফোনটি বাজারে এসেছে। ভ্যাট ছাড়া এই ফোনটির দাম পড়বে ১৫ হাজার ৯৯৯ টাকা। দেশের সব ওয়ালটন প্লাজা, মোবাইলের ব্র্যান্ড ও রিটেইল আউটলেটের পাশাপাশি ঘরে বসেই ই-কমার্স ওয়েবসাইট ওয়ালটন ই-প্লাজা এবং ওয়ালটন ডিজি-টেক থেকে ফোনটি কেনা যাচ্ছে।","","",""
"1728757246-92","https://mzamin.com/category.php?cat=15#gsc.tab=0","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","https://mzamin.com/news.php?news=88752","","ওয়ালটন মোবাইল ব্র্যান্ডিং বিভাগের ইনচার্জ মাহবুব-উল হাসান মিলটন জানান, অ্যান্ড্রয়েড ১৩ অপারেটিং সিস্টেমে পরিচালিত এই ফোনে র‌্যাপিড মেমোরি টেকনোলজি ব্যবহৃত হয়েছে। ফলে ব্যবহারকারী এতে ১২ জিবি পর্যন্ত র‌্যাপিড মেমোরি ব্যবহার করার সুযোগ পাবেন। প্রাফিক্স হিসেবে আছে মালি-জি৫৭ এমপি১। যার ফলে এই ফোনের কার্যক্ষমতা ও গতি হবে অইেশ বেশি। বিভিন্ন অ্যাপস ব্যবহার, ইন্টারনেট ব্রাউজিং, থ্রিডি গেমিং, দ্রুত ভিডিও লোড ও ল্যাগ-ফ্রি ভিডিও স্ট্রিমিং সুবিধা মিলবে।","","",""
"1728757246-93","https://mzamin.com/category.php?cat=15#gsc.tab=0","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","https://mzamin.com/news.php?news=88752","","ফোনটিতে ২.০ গিগাহার্জের অক্টাকোর প্রসেসর ব্যবহৃত হয়েছে। এই ফোনটিতে আরো দেয়া হয়েছে থ্রি-ইন-ওয়ান সিম কার্ড স্লট। মাইক্রো এসডি কার্ডের মাধ্যমে ২৫৬ জিবি পর্যস্ত স্টোরেজ পাওয়া যাবে। ব্যাটারিসহ ফোনটির ওজন মাত্র ১৯৫ গ্রাম হওয়ায় ফোনটি বহন করা যাবে স্বাচ্ছন্দে। নতুন এই স্মার্টফোনে দেয়া হয়েছে ৬.৮ ইঞ্চির এফএইচডি প্লাস পাঞ্চ-হোল ডিসপ্লে। ফলে বিভিন্ন অ্যাপ্লিকেশন ব্যবহার এবং ভিডিও দেখা, গেম খেলা, বই পড়া বা ইন্টারনেট ব্রাাউজিংয়ে মোবাইল স্পর্শে অনন্য অভিজ্ঞতা পাবেন গ্রাহক।","","",""
"1728757246-94","https://mzamin.com/category.php?cat=15#gsc.tab=0","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","https://mzamin.com/news.php?news=88752","","ফোনটির পেছনে রয়েছে এলইডি ফ্ল্যাশ, অটোফোকাস এবং পিডিএএফসহ এআই ট্রিপল ক্যামেরা। যার প্রধান সেন্সরটি ৫০ মেগাপিক্সেলের। এর পাশাপাশি আকর্ষণীয় সেলফির জন্য সামনে রয়েছে ১৩ মেগাপিক্সেল ক্যামেরা। দুর্দান্ত পাওয়ার ব্যাকআপের জন্য ডিভাইসটিতে রয়েছে ৫০০০ এমএএইচ হাই-ক্যাপাসিটি ব্যাটারি। ফোনটির অন্যান্য ফিচারের মধ্যে রয়েছে ডায়নামিক আইসল্যান্ড, চ্যাটজিপিটি, স্মার্ট টাচ, অ্যাপ লক, নোটিফিকেশন সেন্সর, সানলাইট মোড, সাইড অ্যাপ্লিকেশন বার ও গেম বুস্টারসহ ডুয়াল ফোরজি সিম ইত্যাদি।","","",""
"1728757246-95","https://mzamin.com/category.php?cat=15#gsc.tab=0","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","https://mzamin.com/news.php?news=88752","","গাজীপুরের চন্দ্রায় ওয়ালটন ডিজি-টেক ইন্ডাস্ট্রিজের নিজস্ব কারখানায় তৈরি এই স্মার্টফোনে ৩০ দিনের বিশেষ রিপ্লেসমেন্ট সুবিধাসহ এক বছরের বিক্রয়োত্তর সেবা পাবেন গ্রাহক।","","",""
"1728757246-96","https://mzamin.com/category.php?cat=15#gsc.tab=0","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","https://mzamin.com/news.php?news=88752","","","uploads/news/main/88752_NEXG.webp","",""
"1728757246-97","https://mzamin.com/category.php?cat=15#gsc.tab=0","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","https://mzamin.com/news.php?news=88752","","","","তথ্য প্রযুক্তি",""
"1728757246-98","https://mzamin.com/category.php?cat=15#gsc.tab=0","ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৮’ বাজারে","https://mzamin.com/news.php?news=88752","","","","","(৯ মাস আগে) ১৭ ডিসেম্বর ২০২৩, রবিবার, ৮:১৫ অপরাহ্ন"
"1728757248-99","https://mzamin.com/category.php?cat=15#gsc.tab=0","এবার গোবর গ্যাসের সাহায্যে মহাকাশে রকেট পাঠাচ্ছে জাপান","https://mzamin.com/news.php?news=89204","এবার গোবর গ্যাসের সাহায্যে মহাকাশে রকেট পাঠাচ্ছে জাপান","","","",""
"1728757248-100","https://mzamin.com/category.php?cat=15#gsc.tab=0","এবার গোবর গ্যাসের সাহায্যে মহাকাশে রকেট পাঠাচ্ছে জাপান","https://mzamin.com/news.php?news=89204","","এক অসম্ভবকে সম্ভব করে দেখালো জাপান। রকেটের জ্বালানিতে গোবরের ব্যবহার করে জাপানি ইঞ্জিনিয়াররা তাক লাগিয়ে দিয়েছেন গোটা বিশ্বে। ইন্টারস্টেলার টেকনোলজিস একটি জাপানি স্পেস স্টার্টআপ কোম্পানি, হোক্কাইডো স্পেসপোর্টে তার কসমস ইঞ্জিনের একটি গুরুত্বপূর্ণ পরীক্ষা সফলভাবে পরিচালনা করেছে। এই উদ্ভাবনী রকেটটিতে জ্বালানি হিসাবে গোবর থেকে প্রাপ্ত মিথেন গ্যাস ব্যবহার করা হয়েছে, যা  বিশ্বের উদ্বোধনী অরবিটাল রকেট তৈরির অনুসন্ধানে একটি উল্লেখযোগ্য অগ্রগতির প্রতিনিধিত্ব করে। বিশ্বজুড়ে বেড়েই চলেছে বায়ু দূষণের মাত্রা। সেখানে মহাকাশ গবেষণায় দূষণমুক্ত রকেট উৎক্ষেপণের লক্ষ্যে নজিরবিহীন এই পদক্ষেপ করলেন জাপানের ইঞ্জিনিয়াররা। পরীক্ষার সময় গোবর গ্যাস সফলভাবে রকেটের ইঞ্জিনটিকে ১০সেকেন্ডের জন্য প্রজ্বলিত করে একটি শক্তিশালী নীল শিখা তৈরি করে। এর আগে  ইউরোপীয় স্পেস এজেন্সি  নিজস্ব গোবর-জ্বালানিযুক্ত রকেট ইঞ্জিন তৈরি করে, তবে ইন্টারস্টেলার টেকনোলজিস প্রথম বেসরকারি কোম্পানি যা এটি করেছে। ইঞ্জিন পরীক্ষা একটি পরিষ্কার এবং সহজে উপলব্ধ রকেট জ্বালানি উৎস হিসাবে বায়োমিথেনের কার্যকারিতা প্রদর্শন করেছে।","","",""
"1728757248-101","https://mzamin.com/category.php?cat=15#gsc.tab=0","এবার গোবর গ্যাসের সাহায্যে মহাকাশে রকেট পাঠাচ্ছে জাপান","https://mzamin.com/news.php?news=89204","","ইন্টারস্টেলার ৭ ডিসেম্বরের এক বিবৃতিতে বলেছে-টোকিও ইউনিভার্সিটি, JAXA স্পেস ইনোভেশনের সাথে এই নতুন রকেট ডিজাইন করেছে যা উচ্চ দহন কর্মক্ষমতা অর্জন করে। ফলস্বরূপ, যন্ত্রাংশের সংখ্যা প্রচলিত ইঞ্জিনের এক-দশমাংশে কমিয়ে আনা গেছে, মৌলিকভাবে একটি রকেট ইঞ্জিনের উৎপাদন খরচ কমিয়েছে, যা সামগ্রিক ব্যয়ের অর্ধেক হবে বলে অনুমান করা হয়েছে । আগামী দিনে ইন্টারস্টেলার টেকনোলজিসের লক্ষ্য হলো, এই প্রযুক্তিকে কাজে লাগিয়ে লো আর্থ অরবিট তথা পৃথিবীর নিম্নকক্ষে সফলভাবে স্যাটেলাইট স্থাপন করা। রকেটের জন্য প্রস্তুত বায়োমিথেন জ্বালানি স্থানীয় দুগ্ধ খামারের গোবর ব্যবহার করে তৈরি করা হয়েছে । টোকিওর ইঞ্জিনিয়াররা বলছেন, বিশ্বজুড়ে গ্রিন হাউস নির্গমনের ক্ষেত্রে ১৪ শতাংশ গ্যাস আসে গবাদি পশুদের মলমূত্র থেকে। মিথেনের উৎস এটি। যদি ঠিক মতো মিথেনের ব্যবহার করা যায় ও রকেট উৎক্ষেপণের কাজে লাগানো যায় তবে অনেকটাই দূষণ কমবে।","","",""
"1728757248-102","https://mzamin.com/category.php?cat=15#gsc.tab=0","এবার গোবর গ্যাসের সাহায্যে মহাকাশে রকেট পাঠাচ্ছে জাপান","https://mzamin.com/news.php?news=89204","","সূত্র : এনডিটিভি","","",""
"1728757248-103","https://mzamin.com/category.php?cat=15#gsc.tab=0","এবার গোবর গ্যাসের সাহায্যে মহাকাশে রকেট পাঠাচ্ছে জাপান","https://mzamin.com/news.php?news=89204","","পাঠকের মতামত","","",""
"1728757248-104","https://mzamin.com/category.php?cat=15#gsc.tab=0","এবার গোবর গ্যাসের সাহায্যে মহাকাশে রকেট পাঠাচ্ছে জাপান","https://mzamin.com/news.php?news=89204","","ওমা! ভারতের তো এবার পোয়া বারো !","","",""
"1728757248-105","https://mzamin.com/category.php?cat=15#gsc.tab=0","এবার গোবর গ্যাসের সাহায্যে মহাকাশে রকেট পাঠাচ্ছে জাপান","https://mzamin.com/news.php?news=89204","","","uploads/news/main/89204_rocket.webp","",""
"1728757248-106","https://mzamin.com/category.php?cat=15#gsc.tab=0","এবার গোবর গ্যাসের সাহায্যে মহাকাশে রকেট পাঠাচ্ছে জাপান","https://mzamin.com/news.php?news=89204","","","","তথ্য প্রযুক্তি",""
"1728757248-107","https://mzamin.com/category.php?cat=15#gsc.tab=0","এবার গোবর গ্যাসের সাহায্যে মহাকাশে রকেট পাঠাচ্ছে জাপান","https://mzamin.com/news.php?news=89204","","","","","(৯ মাস আগে) ২০ ডিসেম্বর ২০২৩, বুধবার, ৫:০৪ অপরাহ্ন"
"1728757248-108","https://mzamin.com/category.php?cat=15#gsc.tab=0","এবার গোবর গ্যাসের সাহায্যে মহাকাশে রকেট পাঠাচ্ছে জাপান","https://mzamin.com/news.php?news=89204","","","","","সর্বশেষ আপডেট: ১:০৮ অপরাহ্ন"
"1728757251-109","https://mzamin.com/category.php?cat=15#gsc.tab=0","এআই এর থাবা : আরো ৩০,০০০ কর্মীকে বরখাস্ত করার পথে গুগল","https://mzamin.com/news.php?news=89812","এআই এর থাবা : আরো ৩০,০০০ কর্মীকে বরখাস্ত করার পথে গুগল","","","",""
"1728757251-110","https://mzamin.com/category.php?cat=15#gsc.tab=0","এআই এর থাবা : আরো ৩০,০০০ কর্মীকে বরখাস্ত করার পথে গুগল","https://mzamin.com/news.php?news=89812","","কৃত্রিম বুদ্ধিমত্তার (এআই) ক্রমবর্ধমান ভূমিকাকে আলিঙ্গন করে বিজ্ঞাপন বিক্রয় ইউনিটের মধ্যে একটি উল্লেখযোগ্য পুনর্গঠনের কথা ভাবছে গুগল। তারই অংশ হিসেবে ৩০,০০০ কর্মীকে ছাঁটাই করতে চলেছে তারা। এই পদক্ষেপটি,  চাকরি ছাঁটাই নিয়ে কর্মীদের মধ্যে প্রবল উদ্বেগ সৃষ্টি করেছে, বিশেষ করে গুগল ২০২৩ সালে  ১২,০০০ এরও বেশি কর্মচারীকে বরখাস্ত করেছিলো ।","","",""
