web-scraper-order,web-scraper-start-url,news_item,news_item-href,title,description,images-src,topic,date
"1728756722-231","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","তারেক রহমান বলেন, আমি কিন্তু এর আগে আমরা যে অনুষ্ঠানগুলো করেছি, সেখানে কিন্তু আপনাদের সঙ্গে আমি মতবিনিময়ের সভায় বলেছিলাম যে, দেশের সুশীল সমাজ, সর্বদলীয় এবং সর্বধর্মীয় প্রতিনিধিদের সমন্বয়ে একটা নাগরিক তদন্ত কমিশন গঠনের মাধ্যমে বিভিন্ন ধর্মীয় সংখ্যালঘু জনগোষ্ঠীর বাসা-বাড়ি কিংবা ধর্মীয় উপাসনালয়ে যে সংঘটিত এই ঘটনা, প্রত্যেকটা হামলার নেপথ্যে ঘটনা উদ্ঘাটন করে সুষ্ঠু বিচার করা। এই দাবি আমি জানিয়েছিলাম। কিন্তু গত ১৫ বছরে একটা ঘটনারও কী বিচার হয়েছে? বিচার দূরে থাক। একটা ঘটনারও কী বিশ্বাসযোগ্য কোনো তদন্ত হয়েছে? ২০১২ সালে রামু বৌদ্ধ বিহারে হামলা, অথবা ২০১৬ সালে ব্রাহ্মণবাড়িয়ার নাসিরনগরে হামলাসহ দেশের কোনো একটা হামলারও কিন্তু বিচার হলো না। কেনো তদন্ত হলো না, কেনো?","","",""
"1728756722-232","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","সংখ্যালঘু কিংবা সংখ্যাগুরু দল-মত-ধর্ম-বর্ণ-নির্বিশেষে প্রত্যেকটি নাগরিকের অধিকার ও নিরাপত্তা নিশ্চিত করতে রাষ্ট্র এবং সমাজে আইনের শাসন প্রতিষ্ঠার বিকল্প নেই মন্তব্য করে তিনি বলেন, নিজ নিজ অধিকার রক্ষায় প্রত্যেকটি নাগরিকের ভোটের অধিকার একটি কার্যকরী এবং শক্তিশালী অস্ত্র। যতদিন পর্যন্ত মুসলমান-হিন্দু-বৌদ্ব-খৃস্টান, অর্থাৎ দল-মত-ধর্ম নির্বিশেষে প্রত্যেকটি নাগরিক নির্ভয়ে, নিশ্চিন্তে নিজের ভোট দিয়ে, নিজের পছন্দের প্রার্থীকে জনপ্রতিনিধি নির্বাচিত করে জনগণের কাছে একটি জবাবহিদিমূলক সরকার প্রতিষ্ঠাতা করতে সক্ষম না হবে, ততদিন পর্যন্ত কোনো নাগরিকই নিরাপত্তা এবং অধিকার সুরক্ষিত নয়।","","",""
"1728756722-233","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","বিএনপি’র ভারপ্রাপ্ত চেয়ারম্যান বলেন, বাংলাদেশের জনগণের আবহমানকালে এই যে ধর্মীয় সামাজিক শিক্ষা, মূল্যবোধ, সংস্কৃতি-কখনোই কিন্তু অপর ধর্ম কিংবা বর্ণের মানুষের বিরুদ্ধে প্রতিহিংসামূলক আচরণের  শিক্ষা দেয় না। এমনই কী বাংলাদেশে কখনো কোনোকালেই কিন্তু সাম্প্রদায়িক হামলা কিংবা সাম্প্রদায়িক দাঙ্গার মতো পরিস্থিতি ছিল না। আমি দৃঢ়ভাবে বিশ্বাস করি, ভবিষ্যতে এটি করার কোনো কারণই আমি দেখি না। আমি মনে করি, কোনো কারণ নেই।","","",""
"1728756722-234","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","তিনি বলেন, হাতেগোনা দুই-একটা ব্যতিক্রম ছাড়া বাংলাদেশে সংখ্যালুঘুকেন্দ্রিক অধিকাংশ হামলার ঘটনা কিন্তু ধর্মীয় কারণে হয়নি। অধিকাংশ হামলার ঘটনা অবৈধ লোভ- লাভের জন্য, দুর্বলের ওপর সবলের হামলা কিংবা এর নেপথ্যে রয়েছে অসৎ রাজনৈতিক উদ্দেশ্যে চরিতার্থ করা। তাই ধর্মীয় সংখ্যালুঘু মানেই নিজেদের দুর্বল ভাবার কোনো কারণ নেই। আর এই স্বৈরাচারী দুর্বৃত্ত কিংবা ক্ষমতালোভীদের কাছে সংখ্যালুঘুসহ কেউ নিরাপদ নয়। 
তারেক রহমান বলেন, গুম, খুন, অপহরণ কিংবা আয়নাঘরের ভীতিমুক্ত পরিবেশের অনেক বছর পর আতঙ্কমুক্ত এবং স্বাধীনভাবে আজকের এই অনুষ্ঠানটি অনুষ্ঠিত হচ্ছে। এরকম একটি স্বাধীন ও মুক্ত পরিবেশের জন্য দেশের সকল ধর্ম-বর্ণের গণতন্ত্রকামী মানুষ গত ১৫ বছর ধরে কিন্তু আন্দোলন ও সংগ্রাম অব্যাহত রেখেছে। আমাদের এই আন্দোলনের ধারাবাহিকতায় কিন্তু লক্ষ কোটি জনতার গণঅভ্যুত্থানের মাধ্যমে, হাজারো শহীদের বা অসংখ্য ভাইয়ের চরম আত্মত্যাগের বিনিময়ে আজকের এই স্বাধীন এবং স্বস্তির পরিবেশ আমরা অর্জন করতে পেয়েছি। স্বাধীনতা, গণতন্ত্র এবং মানবাধিকার প্রতিষ্ঠার এই রক্তক্ষয়ী গণঅভ্যুত্থানে যারা হতাহত হয়েছেন। আমি দৃঢ়ভাবে বিশ্বাস করি- দেশের জনগণ তাদের এই আত্মত্যাগ ও অবদান সারাজীবন শ্রদ্ধার সঙ্গে সরণ করবে।","","",""
"1728756722-235","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","সভাপতির বক্তব্যে বিএনপি মহাসচিব মির্জা ফখরুল ইসলাম আলমগীর বলেন, বিএনপি’র রাজনীতি হচ্ছে সকলকে নিয়ে রাজনীতি করা। আমাদের যে একটা ভয়াবহ দানবকে একটা অবিশ্বাস্য বিপ্লবের মধ্যদিয়ে ছাত্র-জনতার আন্দোলনের মধ্যদিয়ে দীর্ঘ ১৫ বছর লড়াই করে বিজয় অর্জন করেছি, তারপরে এই বিপ্লব নস্যাৎ করার জন্য পরিকল্পিতভাবে ষড়যন্ত্র হয়েছে, চক্রান্ত হয়েছে এটা অস্বীকার করার কোনো উপায় নেই এবং দুঃখজনকভাবে আপনাদেরকে এর ভেতরে ফেলে দেবার চেষ্টা করা হয়েছে। যেটা আমরা সবসময় আপত্তি জানিয়েছি। ইন্ডিয়ার জার্নালিস্ট এসেছিল দলে দলে, সবাইকে একটা কথা আমরা বলেছি যে, এই পরিবর্তনের ফলে যেটুকু ঘটেছে সেটা সম্পূর্ণভাবে রাজনৈতিক সেটা কোনো সাম্প্রদায়িক নয়। আজকে আবার একই চক্রান্ত শুরু হয়েছে পাবর্ত্য চট্টগ্রামে। দেখুন এগুলোকে বিচ্ছিন্ন করে দেখবেন না। আজকে সেখানে একইভাবে ষড়যন্ত্র শুরু হয়েছে। এটা কিন্তু আমাদের অবশ্যই রুখে দাঁড়াতে হবে। আসুন আমরা ভবিষ্যতে যেন একটি রেইনবো নেশন বাংলাদেশে প্রতিষ্ঠা করতে পারি তারেক রহমানের নেতৃত্বে সেই পথে আমরা এগিয়ে যাই।","","",""
"1728756722-236","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","বিএনপির ধর্মবিষয়ক সহ-সম্পাদক অমলেন্দু দাস অপু এবং হিন্দু-বৌদ্ধ-খৃস্টান কল্যাণ ফ্রন্টের মহাসচিব তপন দে’র যৌথ পরিচালনায় শুভেচ্ছা অনুষ্ঠানে দলের স্থায়ী কমিটির সদস্য খন্দকার মোশাররফ হোসেন, আবদুল মঈন খান, ভাইস চেয়ারম্যান নিতাই রায় চৌধুরী, চেয়ারপারসনে উপদেষ্টা অধ্যাপক সুকোমল বড়ুয়া, গণফোরামের সাধারণ সম্পাদক সুব্রত চৌধুরী, হিন্দু-বৌদ্ধ-খৃস্টান কল্যাণের চেয়ারম্যান বিজন কান্তি সরকার, ফেনীর কামাক্ষা চন্দ, খাগড়াছড়ির অজয় সেনগুপ্ত, সাভারের উত্তম ঘোষ, খুলনার সুজনা জলি, বরিশালের সঞ্জয় গুপ্ত, অবসরপ্রাপ্ত টিভি প্রযোজক মনোজ সেন গুপ্ত, গৌড় সিনহা, ইসকানের চারু চন্দ্র্র দাস ব্রহ্মচারী, চট্টগ্রাম অধ্যক্ষ চিন্ময় কৃষ্ণ দাস গোস্বামী, মহানগর পূজা উদ্যাপন কমিটির সভাপতি জয়ন্ত কুমার দেব, পূজা উদ্যাপন পরিষদের সভাপতি বাসুদেব ধর, সাধারণ সম্পাদক সন্তোষ শর্মা, গুলশান পূজা কমিটির জেএল ভৌমিক, পান্না লাল দত্ত, হিন্দু মহাজোটের সুশান্ত কুমার চক্রবর্তী, হিন্দু বৌদ্ধ ঐক্য পরিষদের নির্মল রোজারিও প্রমুখ বক্তব্য রাখেন।","","",""
"1728756722-237","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","অনুষ্ঠানে বিএনপি’র স্থায়ী কমিটির সদস্য আবদুল মঈন খান, নজরুল ইসলাম খান, এজেডএম জাহিদ হোসেন, ভাইস চেয়ারম্যান বরকত উল্লাহ বুলু, কেন্দ্রীয় নেতা জয়ন্তু কুমার কণ্ড, আবদুল বারী ড্যানি, অর্পনা রায়, রমেশ দত্ত, দেবাশীষ রায় মধু, সুশীল বড়ুয়া, জনগোমেজ, মিল্টন বৈদ্যসহ কেন্দ্রীয় এবং হিন্দু-বৌদ্ধ-খৃস্টান কল্যাণ ফ্রন্টের নেতারা উপস্থিত ছিলেন।","","",""
"1728756722-238","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","","","",""
"1728756722-239","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","","uploads/news/main/128272_Untitled-25.webp","",""
"1728756722-240","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","","advert/static/advert-img/premer-mar-24.gif","",""
"1728756722-241","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","","advert/static/advert-img/premer-mar-dt-24.gif","",""
"1728756722-242","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","","","রাজনীতি",""
"1728756722-243","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","","","","(৩ সপ্তাহ আগে) ২০ সেপ্টেম্বর ২০২৪, শুক্রবার, ৮:১০ অপরাহ্ন"
"1728756722-244","https://mzamin.com/category.php?cat=24","গণতন্ত্র এখনো বিপদমুক্ত নয়: তারেক রহমান","https://mzamin.com/news.php?news=128272","","","","","সর্বশেষ আপডেট: ১২:০০ পূর্বাহ্ন"
"1728756725-245","https://mzamin.com/category.php?cat=24","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","https://mzamin.com/news.php?news=128273","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","","","",""
"1728756725-246","https://mzamin.com/category.php?cat=24","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","https://mzamin.com/news.php?news=128273","","ফ্যাসিবাদী হাসিনা সরকারের দোসর অনেক সচিবসহ কর্মকর্তারা এখনো  বিভিন্নভাবে বিশৃঙ্খলা সৃষ্টি করে নাশকতা করার চেষ্টা চালাচ্ছেন বলে অভিযোগ করেছেন বিএনপি’র সিনিয়র যুগ্ম মহাসচিব রুহুল কবির রিজভী। শুক্রবার শেরেবাংলা নগরস্থ চন্দ্রিমা উদ্যানে সাবেক প্রেসিডেন্ট জিয়াউর রহমানের সমাধিতে শ্রদ্ধা নিবেদন শেষে তিনি এ অভিযোগ করেন। এর আগে বিএনপি’র আন্তর্জাতিক বিষয়ক সম্পাদক আলহাজ আহমদ আলী মুকিবসহ প্রবাসীদের সঙ্গে নিয়ে জিয়াউর রহমানের মাজারে শ্রদ্ধা জানান রিজভী।
অন্তর্বর্তীকালীন সরকারের উদ্দেশ্যে তিনি বলেন, এদের (আওয়ামী লীগের) সাঙ্গপাঙ্গরা, সুবিধাবাদীরা এখনো বিদায় নেয়নি। প্রশাসনের অনেক জায়গায় তারা আছে। অনেক সচিবসহ কর্মকর্তারা শেখ হাসিনার জন্য কাজ করেছেন। তারা এখনো আছে, তারা বিভিন্নভাবে ঝামেলা সৃষ্টি করার চেষ্টা করছেন। বিভিন্ন নাশকতা করার চেষ্টা করছেন। তাদের বিষয়ে ব্যবস্থা নিতে হবে। এ ছাড়া ফ্যাসিবাদী আওয়ামী লীগের আমলে যে নির্বাচনগুলো হয়েছে- আপনারা সংসদ বিলুপ্ত করেছেন, উপজেলা বিলুপ্ত করেছেন কিন্তু ইউনিয়নের চেয়ারম্যানরা এখনো বহাল আছে কেন? এরাই তো আওয়ামী লীগের সাঙ্গপাঙ্গ। এদের দিয়েই গণতন্ত্রের আন্দোলনকারীদের হত্যা করেছে। এরা কেউ নির্বাচিত নয়, শেখ হাসিনা সিলেকশন করে তাদের নাম দিয়েছেন। তাহলে সেই ইউপি চেয়ারম্যানরা আজও টিকে আছে কি করে? এরা তো শেখ হাসিনার ভিত্তি হিসেবে কাজ করবে।
রুহুল কবির রিজভী বলেন, দেশের টাকা তো শেখ হাসিনার না। কিন্তু তিনি অবাধে লুট করে বিদেশে পাচার করেছেন। শেখ হাসিনার আমলে ১৬০ হাজার কোটি টাকা পাচার হয়েছে। তার পরিবারের আত্মীয়-স্বজন, এমপি-মন্ত্রী এবং তার ব্যবসায়ীরা এর সঙ্গে জড়িত। শেখ হাসিনা যত দুর্নীতি করেছেন, খুন ও গুম করেছেন- তার বিচার দৃষ্টান্তমূলক হতে হবে। যাতে কোনো রাজনৈতিক দল জনগণের ওপর অত্যাচার করে ফ্যাসিবাদ কায়েম করতে না পারে।
তিনি বলেন, ছাত্র-জনতার আন্দোলনে শুধু ঢাকায় যে মারা গেছে তা নয়, গ্রামগঞ্জেও মারা গেছে- তাদের মারার পেছনে এই ইউপি চেয়ারম্যানরা জড়িত। পুলিশের ছত্র-ছায়ায় আমাদের নেতাকর্মীদের তারা গুলি করেছে। তারা কি করে এখনো থাকে? তৃণমূলে যারা আওয়ামী লীগের ফ্যাসিবাদকে টিকিয়ে রাখতে চায় অবিলম্বে তাদেরকে বাতিল করার আহ্বান জানাচ্ছি।","","",""
"1728756725-247","https://mzamin.com/category.php?cat=24","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","https://mzamin.com/news.php?news=128273","","পাঠকের মতামত","","",""
"1728756725-248","https://mzamin.com/category.php?cat=24","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","https://mzamin.com/news.php?news=128273","","খুনি হাসিনা অফিস বেপজায় এখনও আওয়ামী লীগের প্রভাব, যা জরুরি সংস্কার ও মেরামত না করিলে যে কোন দুর্ঘটনা ঘটতে পারে। কারন ইপিজেড এর ৫ লক্ষ শ্রমিক তাদের নিয়ত্রনে।","","",""
"1728756725-249","https://mzamin.com/category.php?cat=24","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","https://mzamin.com/news.php?news=128273","","বাংলাদেশের সকল ইউনিয়ন পরিষদের মেম্বার চেয়ারম্যানদের বাতিল করতে হবে ।","","",""
"1728756725-250","https://mzamin.com/category.php?cat=24","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","https://mzamin.com/news.php?news=128273","","","uploads/news/main/128273_4.webp","",""
"1728756725-251","https://mzamin.com/category.php?cat=24","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","https://mzamin.com/news.php?news=128273","","","advert/static/advert-img/premer-mar-24.gif","",""
"1728756725-252","https://mzamin.com/category.php?cat=24","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","https://mzamin.com/news.php?news=128273","","","advert/static/advert-img/premer-mar-dt-24.gif","",""
"1728756725-253","https://mzamin.com/category.php?cat=24","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","https://mzamin.com/news.php?news=128273","","","","রাজনীতি",""
"1728756725-254","https://mzamin.com/category.php?cat=24","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","https://mzamin.com/news.php?news=128273","","","","","(৩ সপ্তাহ আগে) ২০ সেপ্টেম্বর ২০২৪, শুক্রবার, ৮:১১ অপরাহ্ন"
"1728756725-255","https://mzamin.com/category.php?cat=24","অনেক সচিবসহ কর্মকর্তারা নাশকতা করার চেষ্টা করছেন: রিজভী","https://mzamin.com/news.php?news=128273","","","","","সর্বশেষ আপডেট: ৪:৩০ অপরাহ্ন"
"1728756727-256","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","","","",""
"1728756727-257","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে বলে মন্তব্য করেছেন জাতীয় সমাজতান্ত্রিক দলের (জেএসডি) সভাপতি আ স ম আবদুর রব। তিনি বলেন, গণহত্যার মহাকৌশল নিয়ে নির্বিচারে এবং বর্বরোচিত উপায়ে দেশের নাগরিক হত্যার একমাত্র দায় শেখ হাসিনা সরকারের, এ গণহত্যা ক্ষমার অযোগ্য। শুক্রবার রাজধানীর উত্তরাস্থ নিজ বাসভবনে জেএসডির কেন্দ্রীয় কার্যকরী কমিটির সভায় সভাপতির বক্তব্যে তিনি এ মন্তব্য করেন।","","",""
"1728756727-258","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","আবদুর রব বলেন, গণহত্যায় দায়ী এবং জড়িতদের কঠোর শাস্তির আওতায় আনতে হবে। মৃত লাশের উপর গুলি করা এবং আহতকে পুড়িয়ে ফেলাসহ মানুষ হত্যার তান্ডবকারীদের দৃষ্টান্তমূলক শাস্তি না দিতে পারলে সমাজ ভয়ঙ্কর হিংস্র হয়ে উঠবে। গণহত্যাকারী কাউকে ক্ষমা করা যাবে না। রাষ্ট্রীয় রাজনৈতিক ব্যবস্থাপনায় শ্রম, কর্ম ও পেশার জনগণের অংশীদারিত্বভিত্তিক রাজনৈতিক ব্যবস্থাপনা প্রবর্তন করতে পারলে ভবিষ্যৎ বাংলাদেশে আর ফ্যাসিবাদের পুনরুত্থান ঘটবে না।","","",""
"1728756727-259","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","তিনি বলেন, ড. মুহাম্মদ ইউনূসের নেতৃত্বাধীন অন্তর্বর্তীকালীন সরকার জনগণের অভিপ্রায় অনুযায়ী রাষ্ট্রীয় রাজনীতি ও কাঠামোগত সংস্কারের প্রশ্নে প্রতিশ্রুতিবদ্ধ। সুতরাং সংবিধানসহ ক্ষমতা কাঠামোর প্রশ্নে সকল সমাজ শক্তির অংশগ্রহণের লক্ষ্যে সংবিধান ও বিধি-বিধানের সংস্কার প্রশ্নে সুস্পষ্ট প্রস্তাবনা হাজির করতে হবে। সকল মত ও পথের সংস্কারের প্রস্তাবনা নিয়ে সংলাপের মাধ্যমে স্বল্প ও দীর্ঘস্থায়ী সংস্কারের রূপরেখা চূড়ান্ত করতে হবে। ধ্বংসপ্রাপ্ত প্রতিষ্ঠানগুলোর পুনরুদ্ধারে সংস্কারের প্রক্রিয়া শুরু করে অন্তর্বর্তীকালীন সরকারকে জাতীয় সংসদ নির্বাচনের পরিকল্পনা গ্রহণ করতে হবে।","","",""
"1728756727-260","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","জেএসডির সাধারণ সম্পাদক শহীদ উদ্দিন মাহমুদ স্বপন বলেন, গণঅভ্যুত্থানের আকাঙ্ক্ষা বাস্তবায়নের একমাত্র বিকল্প হচ্ছে রাজনৈতিক দলের সঙ্গে অদলীয় সমাজ শক্তির প্রতিনিধিত্ব সাংবিধানিকভাবে নিশ্চিত করে উপনিবেশিক শাসন ব্যবস্থার বিরুদ্ধে ‘বিকল্প রাজনৈতিক মডেল’ প্রবর্তন করা। জেএসডি দলগতভাবে শাসনতন্ত্র ও শাসনতান্ত্রিক রূপরেখার প্রশ্নে সুস্পষ্ট প্রস্তাবনা নতুন করে হাজির করবে।","","",""
"1728756727-261","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","সভায় আরও বক্তব্য রাখেন জেএসডির তানিয়া রব, অ্যাডভোকেট ছানোয়ার হোসেন তালুকদার, বীর মুক্তিযোদ্ধা মোহাম্মদ সিরাজ মিয়া, অ্যাডভোকেট কে এম জাবির, কামাল উদ্দিন পাটোয়ারী, দেওয়ান ইস্কান্দার রাজা চৌধুরী, বীর মুক্তিযোদ্ধা এস এম আনোয়ার হোসেন, বীর মুক্তিযোদ্ধা মাইনুর রহমান, বীর মুক্তিযোদ্ধা মশিউর রহমান, সরোয়ার হোসেন, আব্দুল লতিফ খান, অ্যাডভোকেট মিয়া হোসেন, আমিন উদ্দিন বিএসসি, সোহরাব হোসেন, আহসান উদ্দিন চৌধুরী সুইট প্রমুখ।","","",""
"1728756727-262","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","","","",""
"1728756727-263","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","পাঠকের মতামত","","",""
"1728756727-264","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","Thanks to JSD..
one of my fv Leader..
ASM Abdur Rob.
May Allah bless you all.","","",""
"1728756727-265","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","","uploads/news/main/128274_Untitled-26.webp","",""
"1728756727-266","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","","advert/static/advert-img/premer-mar-24.gif","",""
"1728756727-267","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","","advert/static/advert-img/premer-mar-dt-24.gif","",""
"1728756727-268","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","","","রাজনীতি",""
"1728756727-269","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","","","","(৩ সপ্তাহ আগে) ২০ সেপ্টেম্বর ২০২৪, শুক্রবার, ৮:১৩ অপরাহ্ন"
"1728756727-270","https://mzamin.com/category.php?cat=24","রাষ্ট্র সংস্কার ফ্যাসিবাদকে রুদ্ধ করবে: আবদুর রব","https://mzamin.com/news.php?news=128274","","","","","সর্বশেষ আপডেট: ৪:৩০ অপরাহ্ন"
"1728756730-271","https://mzamin.com/category.php?cat=24","৩’শত আসন নিয়ে শেখ হাসিনা টিকে থাকতে পারেন নাই: শাকিলউজ্জামান","https://mzamin.com/news.php?news=128275","৩’শত আসন নিয়ে শেখ হাসিনা টিকে থাকতে পারেন নাই: শাকিলউজ্জামান","","","",""
"1728756730-272","https://mzamin.com/category.php?cat=24","৩’শত আসন নিয়ে শেখ হাসিনা টিকে থাকতে পারেন নাই: শাকিলউজ্জামান","https://mzamin.com/news.php?news=128275","","শেখ হাসিনা ৩০০ আসন নিয়ে ক্ষমতায় টিকতে পারেন নাই বলে মন্তব্য করেছেন গণঅধিকার পরিষদের উচ্চতর সদস্য ও দপ্তর সম্পাদক শাকিলউজ্জামান। শুক্রবার টাঙ্গাইলের যুব অধিকার পরিষদের আয়োজনে ৭ দফা দাবিতে টাঙ্গাইল প্রেসক্লাবের সামনে মানববন্ধনে তিনি এ মন্তব্য করেন।","","",""
"1728756730-273","https://mzamin.com/category.php?cat=24","৩’শত আসন নিয়ে শেখ হাসিনা টিকে থাকতে পারেন নাই: শাকিলউজ্জামান","https://mzamin.com/news.php?news=128275","","তিনি বলেন, যারা গণঅভ্যুত্থানের পরে বিভিন্ন জায়গায় চাঁদাবাজি করছেন, তারা সাবধান হয়ে যান। শেখ হাসিনা ৩’শত আসন নিয়ে ক্ষমতায় ছিলেন। কিন্তুচাঁদাবাজির কারণে তিনি আজ টিকতে পারেন নাই। যারা চাঁদাবাজি করছেন তারা মনে কইরেন না যে, এক চাঁদাবাজ কে আমরা দূর করেছি বলে আপনাদের সুযোগ দিবো। বাংলাদেশে কোথাও আর চাঁদাবাজি হতে দিবো না। রিকশা চালকরা আমাদের আন্দোলনের সঙ্গে সম্পৃক্ত, তাদের কাছ থেকে চাঁদাবাজি বন্ধ করতে হবে।","","",""
"1728756730-274","https://mzamin.com/category.php?cat=24","৩’শত আসন নিয়ে শেখ হাসিনা টিকে থাকতে পারেন নাই: শাকিলউজ্জামান","https://mzamin.com/news.php?news=128275","","শাকিলউজ্জামান বলেন, আগামী সংসদ নির্বাচনে গণঅধিকার পরিষদ ৩’শত আসনেও প্রার্থী দিবে । আমরা গণঅধিকার পরিষদ সেভাবে গ্রাম থেকে শুরু করে বিভিন্ন জায়গায় প্রচারণা চালাচ্ছি। 
টাঙ্গাইল জেলা যুব অধিকার পরিষদের সাধারণ সম্পাদক শরিফুল ইসলামের সঞ্চালনায় এসময় আরও বক্তব্য রাখেন কেন্দ্রীয় যুব অধিকার পরিষদের সিনিয়র সহ সভাপতি সৈয়দ প্লাবন আহমেদ, কেন্দ্রীয় ছাত্র অধিকার পরিষদের সাবেক ছাত্রী বিষয়ক সম্পাদক রোকেয়া জাবেদ মায়া, টাঙ্গাইল ছাত্র অধিকার পরিষদের সাধারণ সম্পাদক নবাব আলী প্রমুখ।","","",""
